發文時間,文章內容,分享內容,留言數,分享數,發文類型,likes,love,haha,wow,sad,angry,total,留言
2016-09-19 02:02:00,"On Monday the United Nations' focus will be on the world's refugees and migrants as Secretary-General Ban Ki-moon convenes a special summit to discuss how to best serve these groups. Many of the 17 goals of the 2030 Agenda for Sustainable Development are crucial for ensuring the well-being of refugees and migrants. Learn more at http://refugeesmigrants.un.org 

#GlobalGoals #UN4RefugeesMigrants",,6,51,photo,130,2,0,1,0,0,133,"['New Facebook Page \n\nRe-launched crowdfunding January 2017 For update I \nSincerely invite you to liked Aquaponics farm for Madagascar\nsorry for inconvenience\nThanks Cordially\nhttps://www.facebook.com/AquaponicsMada/', '""Many Of The 17 Goals Of The 2030 Agenda For Sustainable Development Are Crucial, For Ensuring The Well-being Of #Refugess And #Migrants ""   Good,You\'d Something Unique! We Hope To Witness That......', ""Your noble thoughts address the symptom (1) on refugees and poverty  (2) sustainable non-polluting energy. The refugee growing problem demands a new ethic UN where in it is granted power to restore homelands. Here is a well tested proven protocol applied 9 Province in PRC https://www.youtube.com/watch?v=YbI8YZmBP8g Well planned under UNFCCC lowering 8Bn Tonnes CO2 pa by 2020 to Kyoto 100yr rule self funded. (2) The only mobile non polluting perpetual sustainable energy is, Stoichiometric Hydrogen H2O-Energy-H2O (Brown's Gas) also Australian Technology, autos and power Generation produced in a dedicated PRC city.              The anthropogenic CO2 build-up from now deserts is such Global Cooling is becoming a reality. 195 UNFCCC voluntary members need to re-direct UN from a voluntary exchange to a mandatory BOD/ shareholders with CEO. Such to lead set protocol reverse desertification Well planned by 2020-25 migration poverty reversed. Without prejudice Robert Vincin"", '', ""UNCSD Future We want urges more focus on the world's refugees and migrants during a special summit to discuss how to best serve these groups. Truly many of the 17 goals of the 2030 Agenda for Sustainable Development are crucial for ensuring the well-being of refugees and migrants."", 'What about ""our rights""?']"
2016-09-18 21:25:00,"Want to take action on the #GlobalGoals? Check out SDGs in Action, a new app from GSMA and The Global Goals in cooperation with us! The app provides news about the goals and the ability for you to post actions for others to join. It's now available in the App Store and Google Play. Let us know what you think!",,4,40,photo,98,3,0,0,0,0,101,"['The power of technology fro cooperation <3', 'Very awesome App??... (applauding)???', '', 'Great']"
2016-09-18 03:01:00,"The United Nations will discuss antimicrobial resistance, a growing global health concern, at a High-Level event on 21 September. One way to prevent #AntibioticResistance? Always take your full prescription. Check out more good ideas from the World Health Organization (WHO): ow.ly/FZ7d304fNKe",,0,19,photo,86,3,0,0,0,0,89,[]
2016-09-17 22:15:00,"In the run-up to the launch of the 2016 Rural Development Report, Joaqu?n Lozano, International Fund for Agricultural Development (IFAD) Director for Latin America and the Caribbean, explains the challenges and opportunities the region’s rural people face and how a more inclusive rural transformation is the first step towards ending inequality in the region.

Learn more: https://www.ifad.org/stories/tags/29931919

#RuralTransformation #GlobalGoals",,1,20,photo,57,2,0,0,0,0,59,['Village.life.is heaven']
2016-09-17 11:31:45,"What's the status of the #ParisAgreement and what needs to happen for it to enter into force? Santiago Villalpando of the United Nations Office of Legal Affairs explains.

Also, watch world leaders take climate action at a special event at UN Headquarters in New York on 21 September. Details: http://wp.me/p5Mdaw-5di",,4,188,video,162,7,0,1,0,0,170,"[""The UN can't enforce anything because we are free people and we govern ourselves."", '', '(Right to Breath) SDG13&11 Stop polluting cities/Wasting fuel by heavy cars,Use GPS electric capsule  https://www.facebook.com/Global-Goal-No13-A-solution-for-City-Pollution-The-Smart-City-147941658897870/', 'THANK FROM Organisasi Indonesia Hijau.']"
2016-09-16 22:03:00,"Achieving #GlobalGoals means no one is left behind, regardless of who they are or where they live. Follow the #UN4RefugeesMigrants Summit on 19 September. http://refugeesmigrants.un.org",,2,36,photo,136,1,0,0,0,0,137,['Shared in the Red Hispano-Polaca de Investigaci?n Cientifica']
2016-09-16 09:22:00,"The United Nations is celebrating #PeaceDay today in New York with some of its Messengers of Peace and some Nobel Peace Prize laureates! Find out who could be coming to speak about how the #SDGs are building blocks for peace: outreach.un.org/mop/ 

Then, watch the action live from 9 a.m. EDT at webtv.un.org",,1,66,photo,188,10,0,0,0,0,198,"[""The SDGs are hindering civil rights and human rights. Their implementation is organized by the same people who caused the problem. How could the results be anything but in their own interests? As we know these goals are not new. They're new to the public eye, but being implemented for generations.""]"
2016-09-15 21:54:00,"Rural populations still make up three-quarters of the world's poorest and hungriest people. In a fast-changing world, rural areas must transform and be sustainably included in growing economies. International Fund for Agricultural Development (IFAD)'s Rural Development Report 2016 analyses systematically the patterns of change and transformation that are taking place in developing countries and in the rural sector.

Explore the new report and its findings: www.ifad.org/ruraldevelopmentreport

#RuralTransformation #GlobalGoals",,4,34,photo,115,3,0,2,0,0,120,"['It is when we embark on sustainable food production that will fight poverty successfully. But this all sounds impossible in rural areas with poor infrastructure, no sustainable clean water, expensive nurseries to take care of young babies, no electricity where one has to spend hours collecting wood. Our government should make things possible, but where also our leaders are looting from those funds, where really are we going to.', 'In our researches, our work in health, plant and human : ""A discovery provided by my beloved today: A delveing into the origin of seed/nut allergies, especially to peanuts, to soy, and to flax. In my beloved\'s discoveries, they found out that each of these are actually hybrid/ GMO plants that are electrically unsafe because they are an example of electrocuted plants over interbred (which means the nervous systems of the plants are electrocuting not healing genetically). This results in electrocutions of the mouth because the oils of these plants\' oils actually are electricially polluted and instantly fry rancid no matter climate conditions in minutes and thus these nuts oils end up electrocuting the taste buds, the mouth, several inherited body parts (nerves and blood vessels beholding liquid oxygen (and natural inherited electricity) and result in people not being able to breathe. (Though even the inherited bodies pray to stay alive, correctly.). Soy, Peas, and Peanuts for example are actually the nitrogen fixer node/bulbs of the peanut plant, thus if lightening of any small or big varieties concludes they transform the energy into sustancence for the plant. However unhealthy if they are over hybridized plants (like these three are), they harm the soil and individuals who may consume.. My beloved will aid in pieceing the information with anatomy examples (The comparisons and similiarities of Human and Plant anatomies. Including the procautions for both.):\n1.) Nervous system is composed of electricity in all branches and nerves. (Including the electrical nerves upon the inner and upper Skin and all internal/external organs, Heart, Lungs, Brain, immune structures respectfully.). The nerves gather information and remind people, the body and the surroundings of cautionaries and procautions, immune functions as well. The inherited human nerves skeletal structure reminds of the skeletal structure of plants, especially nitrogen fixing plants (which is composed of bulbs (nerves) of electricity cocooned safe, originally. For example: the nitrogen cycle takes in any manner of energy that is electric like the composition of lightening (plasma). Including dark lightening that is not normally seen to the naked eyes. (But sometimes the psychic eyes if the soul of dark lightening wants to be seen that is).\n\nThus the nervous system, composed of electricity, is connected to the electricity held in the RNA (the healing: DNA), and every composition of the body (internal and external organ systems including, like the skin. ) Especially the mitochondria (which are the cells of the body) the nucleus which is recomposed like how a heart in the fetus is born in the womb. The mitochondria beholds water and the RNA (chromosomes= the nucleus of inherited intelligence that carry on all specific healing functions in the body. It has an immune system composed of a cardiovascular system, a lymphatic system and a electric nervous system that operate together to heal functionally, where fire and water are synthesized in balance= The water and electricity together. )\n\n2.) The Cardiovascular system is the second heart of the nervous system, composed of water and fire (as well) in all veins, muscles, and mitochondria. The blood, especially the red blood cells and the white blood cells (in example all functioning gifts of the immunity system) have this, including RNA. My beloved one refers to these as the mitochondrial presences, the white blood cells who work on behalf of the nervous system and the red blood cells relate to the presence power of the heart (nucleus). To Heal together.   3.) Thus, as the nervous system is highly electric sourced, and so are the seas of the cardiovascular system as well, they operate functioningly together. Very closely. The concern thus is, what if a foreign material of metal (such as silver or concerningly hybrid, interbred, or rot fermented metals) or glass ( an example of plastic) were to puncture the skin (mitochondrial cells) and into the combination of the nervous system cocooning the cardiovascular system? In example they say never put metal (like silver) to raw electricity (like lightening) otherwise it’s very harmful in consequences to any number of individuals. What if the material of metal or glass-like material was coated in liquid? Inside and out (if the material of metal or glass is a container of contents liquid). What if the metal/glass was coated in the sterilization of alcohol? Do they not say (especially with any similarity to nail polish remover, that the ingredients are alcohol based and are very flammable if flame or (plasma) electricity (which is raw fire) is near? ). It would be the same then, if alcohol touches/coats a needle, supposable to sterilize, however what if the sterilization alcohol was on a vaccination needle, an electric tattoo needle or on an epi-pen needle and it punctures any layer of the cardiovascular system veins and a nerve of electricity of the nervous system? Would that not still electrocute someone especially if the container of contents ends up pouring into the cardiovascular system, lymphatic and worsen the electrocution of the electricity of the nervous system if puncturing too deep? That would not be a game to muse over, like playing god with electricity! It would be the intelligence of the body (the very nucleus (the heart) trying to work together like a living prayer field in action. Because the whole of the body is a living consciousness of intelligence (soul and spirit) of energy. Thus the whole body works together as a living morphogenetic field (Which means it is the living soul of all of the immune system healing together. Including with higher source energy (universe, divine energy, etc in names) which is connected to the electromagnetic field of the earth, the sun and moon (The Earth’s Nervous system, the Moon’s nervous system, the Sun’s nervous system that connects to the human bodies’ nervous systems. Reminds of a woven placenta, many fold. ). It all works together in stability, to keep out the contents of the “allergy test” or any dangers because the body knows it’s toxic. The epi-pen’s injecting needle, an allergy test, electric needles for tattoos on the skin (even fake tattoo ingrediants), and nitrogen fixing plant material consumed as food or beverage as well. Thus in everyones inherited body design, the energetic conscious of the body is praying to heal every individual on all levels. Most especially electrically and with the waters as well, together. This is Dr. Emoto’s water theory, and naturally an inherited law of the ancient cultures to respect anatomy we inherit. It does not mean, all people are lost, No! But it means many people could be on edge electricially and all layers are working together to calm and heal the people. Energy cannot be destroyed only retransformed in all layers of restoring. The power of healing (protectively). Thus what my beloved is saying is, everyone is allergic especially to hybrid foods (and drinks) which result in anaphylactic shocks (the body needing real nutrition from pure grown plants and clean water). Because the body/ presence is telling everyone each and clearly, that those things (similar to the formation of glass and harmful needle structures, big or small) are electrocuting the inherited anatomy, especially of the lungs (which highly have the bulbs of the nerves of the nervous system in them including the heart, stomache and brain. As hybrid foods are, unfortunately electrocuted junks as they were interbred very incorrectly in their original born anatomies. Hybridizing the plants electrocutes their RNA, their nerves system combined and thus they are not of nourishment nutrition. All nutrition is electrocuted and rancid in hybrid gmo food/drinks”, and too often as hybrid plants are most often flammable (due to their nitrogen warped genetic nervous systems) and create acid erosion in the soil and water and in the digestive system like a form of botulistic alcohol burning through the stomache lining (intestines, kidneys, heart, etc) into the nervous system for humans and animals as well. Yet reminded with hope: Every bit of the body works together to heal. A divine gift of transmutation, like metamorphosis and photosynthesis interconnected immunely indeed, we say~ (Our research is provided by the living linguistics of Laws of Conservation of Energy, Mass, Matter and our studies of the cardio-nerves system: plant and human anatomies. )', 'Cindy Hsiao', 'If by grow you mean develop like major cities and suburbs, then no. Cities and suburbs are unsustainable infrastructure.']"
2016-09-15 13:58:07,Help select the winners of the UNFCCC Global Youth Video Competition on Climate Change! http://bit.ly/2cmLgpU  #COP22,,1,13,photo,47,1,0,0,0,0,48,['Shared in the Red Hispano-Polaca de Investigaci?n Cientifica']
2016-09-14 22:40:00,"UN Secretary-General Ban Ki-moon on Wednesday launched a new UNICEF Time Machine art exhibit meant to draw attention to how more data is needed to make sure no children are left behind when working on the #GlobalGoals. 

""Quality numbers alone will not change people’s lives,"" Mr. Ban said. ""But being counted makes everyone visible, that’s the first thing, and this act of recognition makes it possible to address their needs and advance their rights. In other words, good data is essential to good decisions.""",,3,36,photo,104,0,0,0,0,1,105,"['I think the bill of rights  written for children in 1958, by the UN had a right to enjoy their childhood and be fed well and be safe.....where in the heck did you all twist it  down to being counted.....what a bunch of idiots....Banky moon is the worst UN secretary ever', 'Good and.good agenda by Bacimoon Sustainable goal for growing.generation.Wish good luck', '']"
2016-09-14 14:15:48,The United Nations New York Headquarters is busy setting up for next week's General Assembly events. Check out www.un.org/pga/71/ and follow #UNGA for info on what's going on. #GlobalGoals,,8,33,photo,143,1,0,0,0,0,144,"['(Right to Breath) SDG13&11 Stop polluting cities/Wasting fuel by heavy cars,Use GPS electric capsule  https://www.facebook.com/Global-Goal-No13-A-solution-for-City-Pollution-The-Smart-City-147941658897870/', 'Help Refugees: Shut the UNRWA, Fund the UNHCR https://firstonethrough.wordpress.com/2014/09/24/helping-refugees-shutting-the-unrwa-funding-the-unhcr/', ""There's no evidence of intent on the part of Nigerian govt. towards the achievement of UN SDG especially in Health care and poverty eradication. The UN should ipso facto develop a special commission that will sanction countries that pledged support for its programs and later renegade on them. Nigeria failed woefully on MDGs throughout the 15 years duration. The possibility of failing this time is also high"", 'Nice Hashtag #UNGA For #GoalsAcceleration ?', ""That's interesting"", '', 'GREAT', 'SHARED IN THE Red Hispano-Polaca de Investigaci?n Cientifica']"
2016-09-13 21:16:00,"Great news, Brazil has just joined the #ParisAgreement on climate change! Even more countries will join next week at a special ceremony at the United Nations Headquarters in New York. Watch this video for a recap of the Paris Agreement and why it's so remarkable.

Has your country joined it? Find out here: http://ow.ly/aVPw304b8j2",,7,123,video,445,32,0,3,0,1,481,"['5 reasons why India should not ratify the agreement: \n\nhttp://www.randomindianthings.com/2016/09/5-reasons-why-india-should-not-ratify.html', 'What goes up always comes down.', '', 'UNCSD Focal Point welcomes  thae Great news, that Brazil has just joined the #ParisAgreement on climate change!  We are eagerly awaiting more countries to join next week at a special ceremony at the United Nations Headquarters in New York.', '', 'Get rid of enemy of peace get world peace hate terrorism.Get the world global village not trouble fighting', 'Shared in the Red Hispano-Polaca de Investigaci?n Cientifica']"
2016-09-12 10:12:00,"United Nations Secretary-General Ban Ki-moon wishes all Muslims celebrating Eid-al-Adha a wonderful holiday. The day is a ""celebration of sacrifice for the common good,"" he says.",,24,423,video,645,38,0,4,0,2,689,"['Celebrate. by Muslims festive mood and Edi Al Adha respectfully observed by Christians and other religious groups', 'Thank you for your kind wishes but it would mean so much more if you were to help the Muslims suffering around the world', 'Carole Boyer ohhh so cute :D', ""Thanks your humanity and highness.at the same time I hate seriously those who were did not knew yet what is the humanity and killing innocent people's elsewhere in the name of Allah  and Muslim.!!!!"", 'May we all celebrate sacrifice for the common good as a peaceful and unified world civilization - sooner than later!! ????', 'Eid Mubarak', 'I wish all moderate and peace loving Muslims a wonderful Eid. I hope one day all religions and races will live in peace', 'Thanks sir.Eid mubarahk', '', '', 'Sacrifice.  Let uncle rape daughter, then sacrifice daughter to save fathers honor.  Sacrifice.', 'MaShaAllah! ? Eid Mubarak', 'Thanks for a nice gesture.', 'Eid mubarak \nThe massage of peace for hole world', 'Fuck the UN', 'Welcome eid  Mubarak', 'Eid mubarak', 'Same to you', 'Nice', 'thanks ???', 'Eid Mubarak']"
