1690,5/11/2016 7:05, Lots of insights re business & #SDGs  the #SVLeaders Summit! See the latest from @DevexImpact http://ow.ly/dekS3006qXF? #SharedValue ,,,,,,,
1689,5/11/2016 7:05, @Thirty_Million @UNDP @HelenClarkUNDP Look forward to viewing this film.Important! #SDGs ,,,,,,,
1688,5/11/2016 7:05, Perspectives of promoting #SDGs implementation in #NAPs on #bizhumanrights by M. Addo #EU4HumanRights ,,,,,,,
1687,5/11/2016 7:05, Looking forward discussing #sdgs implementation with students @lseideas Need young to actively lead @OneYoungWorldhttps://twitter.com/sustainablelse/status/730395257746100224?? ,,,,,,,
1686,5/11/2016 7:06, Calling IP protection into question puts the brakes on #innovation for #SDGs including #SDG3https://twitter.com/amerge/status/730394031914524672?? ,,,,,,,
1685,5/11/2016 7:08, #SDGs support development join @BOOSTFellowship on employability & entrepreneurship trainings reg now @263Chat @SDGsZimbabwe @DailyNewsZim ,,,,,,,
1684,5/11/2016 7:12," Over 1/2 of the #SDGs focus on Social & Economic. It's time for #sustainability standards to expand scope beyond Environment"" Jason Potts """,,,,,,,
1683,5/11/2016 7:14, Discussion on different priorities in #SDGs amongst #G20 think tanks. Need for coherence. SDGs to include across G20 work groups. #BerlinT20 ,,,,,,,
1682,5/11/2016 7:14, YOU can change the #world. Let's make a better world for #women http://www.LuzMariaFoundation.org? #sdg5 #sdgs #malalapic.twitter.com/AlWznT81Fe ,,,,,,,
1681,5/11/2016 7:14, Goodwill to @WEF for #AF16 #WEFAfrica #WEFAfrica2016 Kigali: #Rwanda #SDGs #AfricaRising Glad to participate. Ready:pic.twitter.com/62ChaQGcYL ,,,,,,,
1680,5/11/2016 7:16," @GEGAfrica elevate importance of #G20 Development (Sustainability) Working group, with #SDGs as organizing principles. #BerlinT20 @DIE_GDI ",,,,,,,
1679,5/11/2016 7:17, #SDGs won't take off if structural obstacles are not addressed https://twitter.com/Women_Rio20/status/730325167436599296?? ,,,,,,,
1678,5/11/2016 7:18, #g20 works well during crises. Can it adopt a longer term effective and implementable agenda like #SDGs? #BerlinT20 @GEGAfrica @DIE_GDI ,,,,,,,
1677,5/11/2016 7:30, Understanding use of #resilience #adaptation or #transformation for systems mgmt help meet #SDGs #RAPTA #ConfAF2016pic.twitter.com/maKzVNtpi5 ,,,,,,,
1676,5/11/2016 7:30, FAO calls for holistic approach for agriculture to meet the #SDGs | Our new #FFA2016 blog: http://qrs.ly/6b558k0?pic.twitter.com/lrTHWhmpKk ,,,,,,,
1675,5/11/2016 7:30, Belantara Foundation & @AsiaPulpPaper joined discussion on #ClimateChange & #SDGs with the President's Special Envoy pic.twitter.com/tOundekz4r ,,,,,,,
1674,5/11/2016 7:32, Nice call from @Katja_Iversen for #YouthVoices to be included in #IntegratedDev & #SDGs efforts. #WD2016https://twitter.com/FP2020Global/status/730389499901968385?? ,,,,,,,
1673,5/11/2016 7:33, Can the #SDGs Fuel #Inclusive Business? http://bit.ly/1NGVjHo? #impactinvesting @BCtAInitiative @ADB_HQ @UNDP ,,,,,,,
1672,5/11/2016 7:33, RT & Follow >please #GlobalGoals on #ineighborhoodSTWEETS #aBetterTomorrowToday #SDGs #Commit2Peace #EndPovertypic.twitter.com/ScKXD0E2Ao ,,,,,,,
1671,5/11/2016 7:33," #Peacebuilding visit, today, to @Kigali_Memorial @KwibukaRwanda #WEFAfrica2016 #AF16 #SDGs #Ubuntu #AfricaRising!pic.twitter.com/lXPnzYsvLO ",,,,,,,
1670,5/11/2016 7:34, #UNSG wants Participation Of Indigenous Peoples On #SDGs http://leadership.ng/news/525064/ban-wants-participation-indigenous-peoples-sdgs?? @LeadershipNGA @un ,,,,,,,
1669,5/11/2016 7:35, We're excited for tomorrow's #JourneyToScale webinar hosted by @the_HIF #CleanWaterWednesday #SDGs #SocInn #SocEntpic.twitter.com/dnDtZQWDv3 ,,,,,,,
1668,5/11/2016 7:35, PRES: Today's MBM meeting is a result of landmark 2013 Assembly decision. #climatechange #SDGs #ClimateAction #aviation ,,,,,,,
1667,5/11/2016 7:36, #India committed to strong partnership for protection of children in SAARC countries and under the #SDGs http://www.newkerala.com/news/2016/fullnews-62095.html?? #SAIEVAC ,,,,,,,
1666,5/11/2016 7:37, Fostering more global/local connections: natural synergies with large & small orgs in MSP + the #SDGs provide a framework #GivingTrendsMSP ,,,,,,,
1665,5/11/2016 7:37," The #SDGs and #Agenda2030 intent is to Leave No One Behind, The #AUAgenda2063 intent is to Create the Africa We want. #EBAFOSA the gateway ",,,,,,,
1664,5/11/2016 7:40, Share examples of citizen-generated data for monitoring #SDGs http://bit.ly/1WTh7l5? | @GPSA_org KP ,,,,,,,
1663,5/11/2016 7:40," From CWS experience, elimination of #Poverty & #Hunger has to start with access to #Water-Kadokoi #Kenya #SDGs pic.twitter.com/8TgRVX5bqK ",,,,,,,
1662,5/11/2016 7:43, Most #pollutedcity in the world #India #NewDelhi http://goo.gl/N5Jtwd? #sustainabledevelopment #sustainability #SDGs ,,,,,,,
1661,5/11/2016 7:43, Learn how the #OECD helps 2 contribute to  the implementation of the #SDGs http://bit.ly/1O2YWrc? #Agenda2030pic.twitter.com/C1aMr9porT ,,,,,,,
1660,5/11/2016 7:43, If we use our collective vioce we can change the narrative of #SwazilandWomen'sLandRights @GenderLinks @unwomenafrica @Women_Rio20 #SDGs ,,,,,,,
1659,5/11/2016 7:45, Programme for Government published: http://www.merrionstreet.ie/MerrionStreet/en/ImageLibrary/Programme_for_Partnership_Government.pdf?? #ODA #SDGs ,,,,,,,
1658,5/11/2016 7:47," .@rkyte365: What's different about the Sustainability Development Goals is that everyone's in. Everyone."" #GPEC2016 @IFC_org @EMPEA #SDGs """,,,,,,,
1657,5/11/2016 7:48, Good to see #SDGs making an appearance in the new programme for Government. Lets hope our ODA commitments don't slip further this year!! ,,,,,,,
1656,5/11/2016 7:50, Abiding peace is so essential for Africa's development! Visited @Kigali_Memorial #SDGs #Ubuntu #AF16 #WEFAfrica2016pic.twitter.com/c2Oel94xru ,,,,,,,
1655,5/11/2016 7:50, Learn how the #OECD helps 2 contribute to  the implementation of the #SDGs http://bit.ly/1O2YWrc? #Agenda2030pic.twitter.com/mdGdTmuPIr ,,,,,,,
1654,5/11/2016 7:50, Learn how the #OECD helps 2 contribute to  the implementation of the #SDGs http://bit.ly/1O2YWrc? #Agenda2030pic.twitter.com/4Ft9ntB3Dr ,,,,,,,
1653,5/11/2016 7:52," #ClimateWednesday #ShareHumanity @RaphaelObonyo Therefore, we have to make our voices count,that is what I do as a health communicator.#SDGs ",,,,,,,
1652,5/11/2016 7:54, Pg. 145 of Programme for Partnership Government released today: http://www.merrionstreet.ie/MerrionStreet/en/ImageLibrary/Programme_for_Partnership_Government.pdf?? #ODA #SDGs pic.twitter.com/gkPgOZsDdr ,,,,,,,
1651,5/11/2016 8:01, 'Mental health is a development issue' @JessicaM_London suggests 4 starting points in addressing #mentalhealth http://goo.gl/3GQVlo? #SDGs ,,,,,,,
1650,5/11/2016 8:02, Pleased to advice excellent proposals today from CPH fashion youth summit on how fashion sector can contribute to #SDGs #cphfashsummit ,,,,,,,
1649,5/11/2016 8:03," #ClimateWednesday #ShareHumanity @RaphaelObonyo It was nice discussing with you all,let us contribute to a better world through action.#SDGs ",,,,,,,
1648,5/11/2016 8:06, On 13 May we talk about regional integration in #Africa. Follow us live http://bit.ly/1XjhQMM? #SDGs @_AfricanUnionpic.twitter.com/pvcTJWW9K6 ,,,,,,,
1647,5/11/2016 8:11, It's happening at http://un.socialimpact.fund? @karolinamzyk @PhilSDGs @RockefellerFdn #impinv #socent @un_sif #SDGs https://twitter.com/rockefellerfdn/status/721772818610941952?? ,,,,,,,
1646,5/11/2016 8:15, Looking forward to the next 2 days with #CCIC2016. Examining the challenges in a new era of global development cooperation #SDGs #Agenda2030 ,,,,,,,
1645,5/11/2016 8:15, Sustainable Development Goal 11: Sustainable Cities and Communities. #SDGS #globalgoals #2030now #UNYouth #UNWomenpic.twitter.com/2jdQx56AJx ,,,,,,,
1644,5/11/2016 8:21, PM L?fven about decent work and global deal to achieve incl growth. A top priority for @swedfund! #SDGs pic.twitter.com/CCzDYt7phw ,,,,,,,
1643,5/11/2016 8:25, On the #RoadtoCopenhagen - the need to reach and empower all girls on @devex http://bit.ly/1USOtjP? #WD2016 #SDGs #genderequality ,,,,,,,
1642,5/11/2016 8:27," Watch @FedericaMog: if #SDGs fully implemented, 95% of work on migration & refugees would be done as abt root causes https://www.youtube.com/watch?v=aeKE_kFpicE?? ",,,,,,,
1641,5/11/2016 8:29, #SDGs on #water on 31 May / #water tech fest on 25 May / #water #innovation Europe 2016 on 21-23 June & more in http://eepurl.com/bXpxU9? ,,,,,,,
1640,5/11/2016 8:30, @JavaVenturer @IISD_news Would be good to have @ISEALalliance publish a table of how all of their #standards align with #SDGs. #useful ,,,,,,,
1639,5/11/2016 8:36, PRES: Council MBM objective = cost effective option to achieve carbon neutral growth in the medium term. #SDGs #ClimateAction #aviation ,,,,,,,
1638,5/11/2016 8:36, Great vid @apwld! concise analysis of barriers to acheiving #SDGs #inequality #GlobalGoals #taxJustice #supplychainhttps://youtu.be/1I2cEDbIW04? ,,,,,,,
1637,5/11/2016 8:39, PRES: High-level Meeting is to focus deliberations on bridging any remaining points of contention in draft MBM Assembly Resolution #SDGs ,,,,,,,
1636,5/11/2016 8:40, Why #SDGs are vital to ensure dignity & safety of refugees & migrants: http://bit.ly/1Nlig2S? #UN4RefugeesMigrantspic.twitter.com/i22NdQgglE ,,,,,,,
1635,5/11/2016 8:45, Your weekly dose of #WednesdayWisdom from the @UN @GA Hall reminding us all the #SDGs are connected. pic.twitter.com/sUCEBLXUec ,,,,,,,
1634,5/11/2016 8:46, Check out award-worthy #innovation made in and for #Africa! http://bit.ly/1TF2LyZ?. #SDGs #globalhealth @IPAprize ,,,,,,,
1633,5/11/2016 8:47, RT ZeroHunger: Why #SDGs are vital to ensure dignity & safety of refugees & migrants: http://bit.ly/1Nlig2S? #UN?pic.twitter.com/sEAlCF847N ,,,,,,,
1632,5/11/2016 8:48," Yes! We need #partnerships to work across the #SDGs! #ZeroHunger is backing ALL the #GlobalGoals, are you?https://twitter.com/YouthAssembly/status/730423623362686976?? ",,,,,,,
1631,5/11/2016 8:50," PRES: International civil #aviation community has relied on its historic strengths, cooperation and consensus, to reach this point. #SDGs ",,,,,,,
1630,5/11/2016 8:51, Data to monitor #SDGs it's included in new @igadsecretariat ICT strategy.https://twitter.com/UNDPEthiopia/status/724958258939727872?? ,,,,,,,
1629,5/11/2016 8:52, Great day @globalcompact #UAE 1st anniversary #SDGs @majidalfuttaimpic.twitter.com/XuSkbt0nkq ,,,,,,,
1628,5/11/2016 8:53, RT ZeroHunger: Why #SDGs are vital to ensure dignity & safety of refugees & migrants: http://bit.ly/1Nlig2S? #UN?pic.twitter.com/WlsqcXJH0T ,,,,,,,
1627,5/11/2016 8:53," RT ZeroHunger: Yes! We need #partnerships to work across the #SDGs! #ZeroHunger is backing ALL the #GlobalGoals, a?https://twitter.com/YouthAssembly/status/730423623362686976?? ",,,,,,,
1626,5/11/2016 8:53," Astounds me Canada, #VAW #CdnPoli fails the litmus test of #SDG5 #SDGs  even worse now than decades ago. Retrograde. https://twitter.com/deepgreendesign/status/730418585408024576?? ",,,,,,,
1625,5/11/2016 8:53, @LNtayombya @tonyblairoffice Partnerships are instrumental to implementing the new sustainable dev agenda based on #SDGs #af16 #WEFAfrica ,,,,,,,
1624,5/11/2016 8:55, Biz leaders: Your aim is sustainable prosperity | Time to align with #SDGs | Take 1st step; commit: http://ow.ly/eOqS3006iW4? #businessworthy ,,,,,,,
1623,5/11/2016 8:57, RT ZeroHunger: Why #SDGs are vital to ensure dignity & safety of refugees & migrants: http://bit.ly/1Nlig2S? #UN?pic.twitter.com/IXytqbiNcM ,,,,,,,
1622,5/11/2016 8:57," RT ZeroHunger: Yes! We need #partnerships to work across the #SDGs! #ZeroHunger is backing ALL the #GlobalGoals, a?https://twitter.com/YouthAssembly/status/730423623362686976?? ",,,,,,,
1621,5/11/2016 8:58, .@USCIB member @MasterCard builds STEM skills through Girls4Tech program #SDGs #Bizfor2030 http://www.westchestermagazine.com/914-INC/Q2-2016/Embracing-STEM/??pic.twitter.com/8VsZMXWuUS ,,,,,,,
1620,5/11/2016 8:59, Exploring a whole of Canada approach to @TheGlobalGoals #SDGs w @CanadaDev @JSanchezCCIC @GlobalCanada_ #CCIC2016pic.twitter.com/zhg4jQdBNi ,,,,,,,
1619,5/11/2016 9:00, Now starting our #CCIC2016 workshop : #Agenda2030 : A whole-of-Canada approach for reaching the #SDGs pic.twitter.com/wZ2B0mAnbG ,,,,,,,
1618,5/11/2016 9:01," #FamilyPlanning contributes 2 achieving other #SDGs; it impacts poverty reduction, gender equality & sustainable economic growth #WEFAfrica ",,,,,,,
1617,5/11/2016 9:01, If even a % of $$ lost to #corruption were invested in #SDGs we?d achieve more faster @adrianlovett #AntiCorruptionpic.twitter.com/Wo5lhOu2Ke ,,,,,,,
1616,5/11/2016 9:02," Join the discussion on health and the #SDGs at #WHA69 - May 23, 12pmCEST cc @USPharmacopeia, @Dentons http://ow.ly/J8ge30037UZ? ",,,,,,,
1615,5/11/2016 9:02, The latest from the 2016 #SharedValue Leadership Summit https://www.devex.com/news/the-latest-from-the-2016-shared-value-leadership-summit-88150?? #SDGs #globaldev #privatesector #SVLeaders @DevexImpact ,,,,,,,
1614,5/11/2016 9:02, .@CoadyStFX 's Shelagh Savage runs a workshop on intentionally building more equitable partnerships #CCIC2016 #SDGs pic.twitter.com/hUfmwBSEow ,,,,,,,
1613,5/11/2016 9:02," RT ZeroHunger: Yes! We need #partnerships to work across the #SDGs! #ZeroHunger is backing ALL the #GlobalGoals, a?https://twitter.com/YouthAssembly/status/730423623362686976?? ",,,,,,,
1612,5/11/2016 9:05," We need to be bold and innovative in how we look at solutions to challenges we face, says @RobertGreenhill #CCIC2016 #SDGs ",,,,,,,
1611,5/11/2016 9:08, Min Vella @MFAMalta in Brussels tmrw to disc EU #Development Policy; UN #SDGs & helping #refugees move from aid-dependence to self-reliance ,,,,,,,
1610,5/11/2016 9:08," Achieving the #SDGs depends on country-led evaluations that produce evidence"" - great @IIED briefing http://pubs.iied.org/17357IIED.html? """,,,,,,,
1609,5/11/2016 9:09, thebteamhq: If even a % of $$ lost to #corruption were invested in #SDGs we?d achieve more faster adrianlovett #An?pic.twitter.com/cw5gBwux5D ,,,,,,,
1608,5/11/2016 9:12, Development needs to move to centre stage says M Biggs and #SDGs need to be the framework for all Ministers #CCIC2016 @uOttawaCIPS ,,,,,,,
1607,5/11/2016 9:14, Nice video: new ways of public #SDGs planning  https://www.youtube.com/watch?v=67ItizsuiUY?? Kudos  @MeGovernment @AnaDautovic @UN_Montenegro @aloha_futures ,,,,,,,
1606,5/11/2016 9:18," The #SDGs truly promote peace by addressing the root causes of violence: poverty, illiteracy and gender inequality https://twitter.com/GeoffreyOnyeama/status/730409734885412864?? ",,,,,,,
1605,5/11/2016 9:19, Inequality is a lense which can help look @ #SDGs from a broader perspective: @SelimJahanUNDP on @undpafrica seminar on inequality @UNDP ,,,,,,,
1604,5/11/2016 9:20," #SDGs we are all in this together"" & need to be an example at home and overseas #universality says V. Rigby @CanadaDev #CCIC2016 """,,,,,,,
1603,5/11/2016 9:29, .@UNEP chief highlights key role of upcoming @UN Environment Assembly #UNEA2 http://www.climateactionprogramme.org/news/unep_chief_highlights_key_role_of_upcoming_un_environment_assembly?? @ASteiner #SDGs pic.twitter.com/G9NUky9v63 ,,,,,,,
1602,5/11/2016 9:31, You're invited to a roundtable discussion on the #SDGs | Info: http://bit.ly/1UDBzpH? #Okanagan @BCCICpic.twitter.com/ebByvWCWud ,,,,,,,
1601,5/11/2016 9:38, @crisortunity #Aviation offers critical & sustainable socio-economic development opportunities to developing & small island States. #SDGs ,,,,,,,
1600,5/11/2016 9:40, What is the role of #partnership in achieving #sustainabledevelopment? Find out here: http://Iad.bg/wPOO30059pY? #SDGs ,,,,,,,
1599,5/11/2016 9:40," A whole-of- approach for reaching #SDGs. Deputy Minister V. Rigby, 'we're looking to you for inspiration' #CCIC2016pic.twitter.com/y6I8ve3lQb ",,,,,,,
1598,5/11/2016 9:41, When #MDGs were replaced by #SDGs and Nigeria doesn't seem to have caught up ,,,,,,,
1597,5/11/2016 9:43, The #SDGs take effect in January 2016 and run through 2030 - See more at: http://citiscope.org/habitatIII/explainer/2015/03/what-are-sustainable-development-goals#sthash.mvcXPrLT.dpuf?? ,,,,,,,
1596,5/11/2016 9:44, @AsoRock @NGRPresident needs to do more to imbibe all policies & programmes around #SDGs https://twitter.com/SDGsNGA/status/730291845851385856?? ,,,,,,,
1595,5/11/2016 9:45, JUST FEW DAYS LEFT TO APPLY - @EIFLnet Public #Library Innovation #Award for contributing 2 #SDGs RT to your network http://bit.ly/1Tn552f? ,,,,,,,
1594,5/11/2016 9:45, RT @SocEntGlobal: How are #socents helping to tackle the #SDGs. Here are 5 inspiring examples http://ow.ly/l3oK3004eAi? @PioneersPost ,,,,,,,
1593,5/11/2016 9:45," @UNFPA_Zimbabwe #thanks for sharing about #sdgs, have a great Wednesday :) (Via ? http://bit.ly/freefollowers__? grow followers ) ",,,,,,,
1592,5/11/2016 9:50, What are the indicators for #SDGs? Have they been thoroughly assessed for feasibility & relevance? @sdgactionhttps://twitter.com/xavilongan/status/730292651589812224?? ,,,,,,,
1591,5/11/2016 9:51," .@BelarusUNOG participates in the Forum on #SustainableDevelopment #UN, Economic Commission for Europe #SDGs http://bit.ly/1sdNT52? ",,,,,,,
1590,5/11/2016 9:52, Impactful statement from @RobertGreenhill at workshop on #SDGs at #CCIC2016 @CCCICCIC @CanadaDevpic.twitter.com/WK5ayMXKpU ,,,,,,,
1589,5/11/2016 9:54, Colleagues @ @RestlessDev AccountabilityAdvocates seek views on UK sex and rel'ship education #SDGs #Goal3 #Goal5http://goo.gl/forms/0s4hVlt3Tf?? ,,,,,,,
1588,5/11/2016 9:56, The deadline for MDG has passed without fully realising it's obj How will the #SDGs be different? @wef @IrinaBokova @undp @unctad @SDGaction ,,,,,,,
1587,5/11/2016 10:01, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
1586,5/11/2016 10:01, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
1585,5/11/2016 10:01, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
1584,5/11/2016 10:02, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
1583,5/11/2016 10:02, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
1582,5/11/2016 10:02, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
1581,5/11/2016 10:02, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
1580,5/11/2016 10:03, This week's blog on #GlobalGoals & cooperation among #INGOs by Richard Pichler @sos4children:  http://bit.ly/1VQmouq? #UN #SDGs ,,,,,,,
1579,5/11/2016 10:04, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs #6is1  http://dld.bz/dVcZG? ,,,,,,,
1578,5/11/2016 10:13, Mike Simpson of @BCCIC on #SDGs and partnership: we need to share the problem not just the solution. #CCIC2016 @CoadyStFX ,,,,,,,
1577,5/11/2016 10:17, Richard Kelly @UNDPJamaica shared #SDGs & #Agenda2030 plans with Minister Desmond McKenzie today @LocalGovJapic.twitter.com/1VDd0dT80c ,,,,,,,
1576,5/11/2016 10:18, Very few of our youths are aware about #SDGs #TwendeMau. @greenprintke_ @SarahAnupi @guantai_ @zaw_adi ,,,,,,,
1575,5/11/2016 10:24, Survey reveals high Danish climate aspirations | News | State of Green https://stateofgreen.com/en/news/survey-reveals-high-danish-climate-aspirations#.VzNZsJ4kusM.twitter?? #SDGs ,,,,,,,
1574,5/11/2016 10:25, Public-private partnerships are vital for achieving #SDGs in #globalhealth. Find out more about our partners: http://www.novartisfoundation.org/about-us/298? ,,,,,,,
1573,5/11/2016 10:25," Not surprisingly, #cities are central to many other #SDGs. Infographic is helpful @gabe_kleinhttps://twitter.com/UNCTADinnovate/status/730313327965044736?? ",,,,,,,
1572,5/11/2016 10:25, We are currently educating the #YOUTH on the role of #SDGs #TwendeMau @sheispeaceful @SarahAnupi ,,,,,,,
1571,5/11/2016 10:35, What are the key elements of the #SDGs? This #infographic indicates there're five! #Telleveryone @GlobalGoalsUNpic.twitter.com/AVJdvgkHRB ,,,,,,,
1570,5/11/2016 10:39," India?s commitment to UN #SDGs on health is laudatory and ambitious, says Jayshree Sengupta: http://goo.gl/ED5c2x?pic.twitter.com/3vAX2ig5q0 ",,,,,,,
1569,5/11/2016 10:39, #SDGs guide common leadership vision to @WHSummit says @INakamitsu to @devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/iqcEhLSzgX ,,,,,,,
1568,5/11/2016 10:43, D?CHAS PRESS STATEMENT in response to publication of Programme for Partnership Government: http://bit.ly/24ODLRz? #ODA #SDGs ,,,,,,,
1567,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/DwVuXz8XKR ,,,,,,,
1566,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/31dTTejj4g ,,,,,,,
1565,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/4AvaWgePkV ,,,,,,,
1564,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/YiT03WjLTH ,,,,,,,
1563,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/MzFLGB8QgF ,,,,,,,
1562,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/VzIElS4so2 ,,,,,,,
1561,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/w1F7HACF17 ,,,,,,,
1560,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/yLR16S0ha4 ,,,,,,,
1559,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/vCIlJLjEen ,,,,,,,
1558,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/FdFeQFIB7Z ,,,,,,,
1557,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/WmZWeGPGfj ,,,,,,,
1556,5/11/2016 10:44, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/0tImK7J6s3 ,,,,,,,
1555,5/11/2016 10:47, #ODA & national policies in developed countries are not always along the same lines http://ideas4development.org/en/the-sdgs-raise-the-issue-of-the-coherence-of-public-policies/?? #SDGs pic.twitter.com/IBN9rDYUeg ,,,,,,,
1554,5/11/2016 10:52, Visit us online for a full resource library on #Habitat3Heritage #SDGs #heritage #culture #agenda21culture #Goal11 http://tinyurl.com/z9zvfy7? ,,,,,,,
1553,5/11/2016 10:55, Extractive industries are the powerhouse for Africa's economic transformation: @AyodeleOdusola1 #afhdr2016 #SDGs pic.twitter.com/yK8SwqarcH ,,,,,,,
1552,5/11/2016 10:57, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/IfeYjSjIhP ,,,,,,,
1551,5/11/2016 10:58, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/1Z78WIJcoE ,,,,,,,
1550,5/11/2016 10:59, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/Ja7CZ7Bl1t ,,,,,,,
1549,5/11/2016 10:59, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/kuBthXEnZr ,,,,,,,
1548,5/11/2016 10:59, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/ucBhG28u3v ,,,,,,,
1547,5/11/2016 10:59, #SDGs guide common leadership vision to WHSummit says INakamitsu to devex: http://bit.ly/1T8UYQd? #ShareHumanitypic.twitter.com/2oj97pzL7W ,,,,,,,
1546,5/11/2016 11:00, #WD2016 conference highlights why #SDGs count for women & girls - & why women & girls are vital to achieving #GlobalGoals. #InvestInWomen ,,,,,,,
1545,5/11/2016 11:01, NEW BLOG: How do we ramp up amount & quality of #data for #SDGs? via @montoya_sil https://sdg.uis.unesco.org? @GPforEducation @UNICEFData ,,,,,,,
1544,5/11/2016 11:09," Member States Discuss Partnerships, Governance, UNDS Organization for #SDGs |Policy&Practice #2030Agenda #governance http://sd.iisd.org/news/member-states-discuss-partnerships-governance-unds-organization-for-sdgs/?? ",,,,,,,
1543,5/11/2016 11:10," Live from #SVLeaders Summit: Changing Investor Incentives for #sharedvalue, #SDGs as corporate action agenda http://bit.ly/1rnVey6? #impinv ",,,,,,,
1542,5/11/2016 11:11," devex: RT serenalevy: Talking #sharedvalue, #SDGs, #water & #5by20 w/ DevexImpact at 2016 #SVLeaders. BeaperezBea ?pic.twitter.com/VEusgEpwpE ",,,,,,,
1541,5/11/2016 11:12, Stefan Schweinfest @UNStats talks #SDGs #data #Indicators.   #BigData isnt lots of data its just unstructured data!pic.twitter.com/5njIHW2kE5 ,,,,,,,
1540,5/11/2016 11:13, Mobile phone tech innovations helping the #poor access #healthcare http://bit.ly/1TAavTj? @ChangamHealth @UNDP #microfinance #SDGs #poverty ,,,,,,,
1539,5/11/2016 11:17, RT@UNDP_Evaluation Stefan Schweinfest @UNStats talks #SDGs #data #Indicators.   #BigData isnt lots of data its just unstructured data! http ,,,,,,,
1538,5/11/2016 11:19, Co-Facilitators Issue Zero Draft on #2030Agenda Follow-up | Policy&Practice #SDGs #governance http://sd.iisd.org/news/co-facilitators-issue-zero-draft-on-2030-agenda-follow-up/?? ,,,,,,,
1537,5/11/2016 11:23," RT@NZHumanRights:@HelenClarkUNDP:We can't achv #SDGs w/o achieving #genderparity in political representation""#CSW60pic.twitter.com/ohT29EIu8Y """,,,,,,,
1536,5/11/2016 11:26, Sustainable Development Goals and Open Data #OpenAidPartnership #sustainabledevelopment #opendata #SDGs http://openaidpartnership.org/publications/briefs/odsdg/?? ,,,,,,,
1535,5/11/2016 11:30, NEW #BIZFOR2030 BLOG: @iccwbo's @LouiseKantrow recommends business coordinating mechanism for engagement on #SDGs: http://bit.ly/1WpPml1? ,,,,,,,
