2/3/2016 9:28, know an org we should partner w/? #SDGs=strong partnerships! We work w/global orgs 4 #women! http://bit.ly/1RxLLiw?pic.twitter.com/m8i5lEarFA ,,,,,,,
2/3/2016 9:31, Generation #ZeroHunger steps up at the ECOSOC Youth Forum! #Youth2030 #GlobalGoals #SDGs #2030Agenda https://twitter.com/GlobalGoalsUN/status/694616368843464704?? ?v @ZeroHunger ,,,,,,,
2/3/2016 9:32, #RecipesforChange: Learn how to make Chairo soup from #Bolivia http://ow.ly/XLix1? #climatechange #recipes #sdgs pic.twitter.com/UxlRwU2SyH ,,,,,,,
2/3/2016 9:35, Feb 8 / The Fragmented City: Latin America & Caribbean Regional Challenges to Meet the #SDGs https://www.academyofurbanism.org.uk/events/event-the-fragmented-city-latin-america-and-caribbean-regional-challenges-to-meet-the-sustainable-development-goals/??pic.twitter.com/3HDT8RFMgL ,,,,,,,
2/3/2016 9:35," I support #SDG7 Ensure access to affordable, reliable, sustainable and modern energy for all #SDGs pic.twitter.com/A8C4jabOYA ",,,,,,,
2/3/2016 9:35, @UN Secretary-General speaks on #ClimateChange #SDGs and #Migrantcrisis during visit to IMO: http://ow.ly/XU61f?pic.twitter.com/Q4c6J2ngEQ ,,,,,,,
2/3/2016 9:48, Packed house as @tonypipa speaks abt #SDGs! @USAIDPolicy @UNDPLive @georgetownsfspic.twitter.com/6xd60TeVFX ,,,,,,,
2/3/2016 9:48, Nice role for @KIMOInt/@KIMONLBE for working together on #SDGs with coastal towns and @VNGi and maritime sectorhttps://twitter.com/IMOHQ/status/694915408885899264?? ,,,,,,,
2/3/2016 9:49, Watershed year 2015 in #globaldev says @anthonypipa to @georgetownsfs; #SDGs a comprehensive agenda for dev 2016-30 pic.twitter.com/i3rP8lmFvP ,,,,,,,
2/3/2016 9:50, #SDGs give us the how in #development @anthonypipa @UNDPLive #SDGimplementationpic.twitter.com/8WXPig8qYn ,,,,,,,
2/3/2016 9:51, MDGs were relative benchmarks. The #SDGs are going to zero. End poverty," end childhood poverty."" @anthonypipa @UNDPDC #SDGimplementation """,,,,,,
2/3/2016 9:52, Excited for this talk on #SDGs and #2030Agenda in Asia & the Pacific w/ @HaoliangXu @UNDPasiapac #SDGimplementationpic.twitter.com/rEz6XPsWN3 ,,,,,,,
2/3/2016 9:53, #SDGs a deeper & broader ambition than MDGs...#SDGimplementation to include focus on ending #extremepoverty - @anthonypipa. @asianstudiesgu ,,,,,,,
2/3/2016 9:55, #SDGs give us the how in #development @anthonypipa @UNDPLive #SDGimplementation pic.twitter.com/SKG8EDHXuD v @UNDPDC ,,,,,,,
2/3/2016 10:00, Spring 2016 Program #Intern (#GlobalProBono) to start late Feb or Early March http://bit.ly/1Jfon0C? Apply Now! #GPB #SDGs #WashingtonDC ,,,,,,,
2/3/2016 10:01, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs pic.twitter.com/XdbylJI4BJ #waterwednesday ,,,,,,,
2/3/2016 10:01, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs #waterwednesdaypic.twitter.com/cocC53AE3j ,,,,,,,
2/3/2016 10:01, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs #waterwednesdaypic.twitter.com/pNONbNiyyj ,,,,,,,
2/3/2016 10:01, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs pic.twitter.com/O4UVXs6JDT #waterwednesday ,,,,,,,
2/3/2016 10:02, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs pic.twitter.com/JtygAN3ReC #waterwednesday ,,,,,,,
2/3/2016 10:02, Youth involvement needed to achieve #SDGs. More about our work for #youth: http://www.un.org/youth? #CSoc54 @UN4Youthpic.twitter.com/E1a1MMRlQT ,,,,,,,
2/3/2016 10:04, Thanks @coachesacross for making all this a reality. #Sport is vital to #SDGs. pic.twitter.com/gBO39PsNGe ,,,,,,,
2/3/2016 10:06, Thank you @coachesacross for making all this a reality. #Sport is vital to the #SDGs. pic.twitter.com/jHjL2Mahlb ,,,,,,,
2/3/2016 10:07," Interfaith Harmony: Implementing the Transformative Agenda of the #SDGs "" at @UN this afternoon. Live coverage starting at 3PM! """,,,,,,,
2/3/2016 10:09, Hardest mile is the last! It will take #political determination for #SDGs to work #SDGimplementation @UNDPasiapacpic.twitter.com/AL9FSkRh2q ,,,,,,,
2/3/2016 10:11, . @HaoliangXu Political determination and partnerships," essential to achieve #SDGs"" @UNDPasiapac #2030Agenda #SDGimplementation """,,,,,,
2/3/2016 10:11, .@HaoliangXu emphasizes that universality is possible if governments are truly committed. #SDGs #SDGimplementation @UNDPasiapac @UNDPDC ,,,,,,,
2/3/2016 10:12, How have #SDGs changed the role of humanitarian innovation? Upcoming talk w @UNHCRInnovation @OCHAPolicy http://trib.al/rknVvjA? #Innov4Good ,,,,,,,
2/3/2016 10:17," #2030Agenda #SDGs are a transformative agenda & we must use it to change the world, @HaoliangXu @undp @USAIDPolicypic.twitter.com/SQQIiMVTzk ",,,,,,,
2/3/2016 10:18, Rethinking & strengthening social development. Follow #CSocD54 live through 12 Feb: http://webtv.un.org? #SDGs pic.twitter.com/LacLjpT0t1 ,,,,,,,
2/3/2016 10:19, How can corporations engage #SDGs? Tune in w/@AMacA_DC VP GPB & @TedHart to discuss http://ow.ly/XGoli? Today at 4 pm ET @CAFAmerica ,,,,,,,
2/3/2016 10:22, Where does #mediadevelopment fit in the #SDGs? @Internews @newint ,,,,,,,
2/3/2016 10:25, .@CFR_org talks to @GatesFoundation @MSuzman abt how policy & advocacy can shape #globalhealth #SDGs: http://on.cfr.org/1UKvpBp?. #GlobalGoals ,,,,,,,
2/3/2016 10:25, Like list of countries reporting on #SDGs implementation at #HLPF in July. A true universal  #agenda2030:  https://sustainabledevelopment.un.org/hlpf? ,,,,,,,
2/3/2016 10:28, #UNDP developed #CLEAR   Coherence-Linkage-Expertise-Access-Reporting for #SDGimplementation says @HaoliangXu @UNDPasiapac #SDGs #2030Agenda ,,,,,,,
2/3/2016 10:30, Tune in TODAY! CEO @TedHart & @AMacA_DC VP Global Pro Bono @PYXERAGlobal discuss corporations & #SDGs alignment... http://fb.me/2sBQVSTpf? ,,,,,,,
2/3/2016 10:32, Tune in TODAY! CEO @TedHart & @AMacA_DC VP Global Pro Bono @PYXERAGlobal discuss corporations & #SDGs alignment http://ow.ly/XGpdH? @4pm ,,,,,,,
2/3/2016 10:32, Tune in! CEO @TedHart & @AMacA_DC VP Global Pro Bono @PYXERAGlobal discuss corporations & #SDGs alignment... http://fb.me/104af9J5Z? ,,,,,,,
2/3/2016 10:34, Milestones for sustainable development topics https://sustainabledevelopment.un.org/processes/timeline?? @SustDev #SDGs #ODS #GlobalGoals ,,,,,,,
2/3/2016 10:34, #MaishaCSocD come meet the film producer @BernhardWarner See good practice lets have good discussion towards #SDGs https://twitter.com/passionistsint/status/694208204620824576?? ,,,,,,,
2/3/2016 10:37," #SDGs provide a connecting platform btw prosperity at home & abroad, @anthonypipa on #SDGimplementation universalitypic.twitter.com/18w9n0omjM ",,,,,,,
2/3/2016 10:37, .@anthonypipa notes that #SDGs are platform for root causes of #poverty @USAIDPolicy #SDGimplementation @UNDPasiapacpic.twitter.com/0I3wbO36B4 ,,,,,,,
2/3/2016 10:41, No country developed #SDGs - they are collective thoughts & actions. @HaoliangXu #SDGimplementation @asianstudiesgupic.twitter.com/GZNZTiVqCo ,,,,,,,
2/3/2016 10:43, .@UN_News_Centre: #SDGs are the world's most difficult task. Join FXB in achieving #globaldev:http://bit.ly/1PIm52S? ,,,,,,,
2/3/2016 10:43, Different parts of the dev agenda integrate in ending poverty. #2030agenda #SDGimplementation @UNDPasiapac #SDGs pic.twitter.com/maYK3ewSfG ,,,,,,,
2/3/2016 10:44," Let us resolve to end the injustice of preventable suffering from #cancer"" UN Secretary General Ban Ki-moon #WorldCancerDay #SDGs """,,,,,,,
2/3/2016 10:47, #UN study examines progress & challenges in global efforts to achieve the transition to #sustainabletransport: http://bit.ly/TFSDT? #SDGs ,,,,,,,
2/3/2016 10:47," At UN world employment"" forecast"," @ilo notes that #SDGs are on the right track in demanding a restructuring of the global financial system. """,,,,,,
2/3/2016 10:50," Important to understand from countries how they are holistically thinking about #SDGimplementation, says @anthonypipa. #globalgoals #SDGs ",,,,,,,
2/3/2016 10:50, That's Great @wbcsd! I love our #LCTPi #ClimateSmart Agriculture #collaboration for Implementation #SDGs https://twitter.com/wbcsd/status/694928489892462597?? ,,,,,,,
2/3/2016 10:51, @envoTweets 'foraging process' and subclasses would be interesting for the #SDGs https://twitter.com/guardianeco/status/694930744401985536?? ,,,,,,,
2/3/2016 10:53, Vision & the #SDGs http://sni.ps/K87? @essilorindia #Sharedvalue @fsgtweets #globalhealth @seechange4all @eyelliance ,,,,,,,
2/3/2016 10:54, An estimated 121 million children are out of school around the world. #Goal4 #SDGs #Youth2030https://twitter.com/GenevaGlobal/status/693163730343886849?? ,,,,,,,
2/3/2016 10:54, @envoTweets perspectives on ecosystem services for the #SDGs and SEEA https://twitter.com/EstherTurnhout/status/694829509523173378?? ,,,,,,,
2/3/2016 10:54, The 17 Sustainable Development Goals (#SDGs) of the #UnitedNations 2030 Agenda for #SustainableDevelopment encourage urban managers. ,,,,,,,
2/3/2016 10:57," Impt2understand fm countries how they r holistically thinking abt #SDGimplementation, says @anthonypipa.#globalgoals #SDGs v @USAIDPolicy ",,,,,,,
2/3/2016 10:58, The power of hope. The power of a future in a child's eyes. #ThePowerofSport #SportforDev #SDP #SDGs #WhyWePlaypic.twitter.com/4CNZOKMxT2 ,,,,,,,
2/3/2016 10:58," @UNDPDC:No country developed #SDGs-they r collective thots&actions.@HaoliangXu #SDGimplementation @asianstudiesgu pic.twitter.com/25i6ERz82R"" """,,,,,,,
2/3/2016 10:58, @AlexDNeill me and some @unisouthampton students and alumni will be going to New York to work on the #SDGs. http://www.worldmerit.org/merit360? ,,,,,,,
2/3/2016 10:59," At UN @ilo world employment"" forecast"," highlighting the many ""ticking clocks"," beyond the #SDGs, including the #technology clock. ",,,,,
2/3/2016 11:01, How can @UN research and capacity-strengthening support countries to achieve the #SDGs? https://www.youtube.com/watch?v=O9TPubxJUpU?? http://ow.ly/i/gqiAG? ,,,,,,,
2/3/2016 11:03, ?This market of #development is really billions striving for a better life. This is frontier for #business? http://bit.ly/1PTntd0? #SDGs ,,,,,,,
2/3/2016 11:03, Health and well being are integrated in all the #SDGs #CSocD54 http://ln.is/www.un.org/developme/n0QMZ?? ,,,,,,,
2/3/2016 11:04, #PeaceTalks on #SDGs @PeaceGeeks Building peaceful and resilience society with a response to risk reduction would address few of those goals ,,,,,,,
2/3/2016 11:05, @friendsunaoc @UNDP4Youth @HelenClarkUNDP @UNDP #Youth2030 #Youth #partnerships can create the revolution for #GlobalGoals #SDGs #Youth2016. ,,,,,,,
2/3/2016 11:09, Excited to be moderating tonight's panel on UN Sust.Devel.Goals: What's their value? What's Canada's role? #SDGs https://twitter.com/PeaceGeeks/status/694697750684782592?? ,,,,,,,
2/3/2016 11:11, Youth involvement needed to achieve #SDGs. Learn more: http://www.un.org/youth? #CSoc54 @UN4Youth #ZeroHungerpic.twitter.com/T1w2kIuOdn ,,,,,,,
2/3/2016 11:17, MT @SDSNYouth: @SDGaction: What R youth around the world caring about? #Education #Healthcare #Job #youth2030 #SDGs http://hubs.ly/H020JD90? ,,,,,,,
2/3/2016 11:20, @IDA_CRPD_Forum @iddcconsortium toolkit for persons w #disabilities & #SDGs http://bit.ly/1JYCy0x? @CBMworldwide @BlindUnion @PDFSEC ,,,,,,,
2/3/2016 11:21, Keep up the good work @AminaJMohammed #Nigeria #SDGs https://twitter.com/fmenvng/status/694941023940800513?? ,,,,,,,
2/3/2016 11:21," #SDGs could be game-changer for social devlpmt, GER proud to have contributed to #CSocD54 preparations as vice-chairpic.twitter.com/ZmMviM5kYH ",,,,,,,
2/3/2016 11:23, RT@UNDESA:Youth engagement in every aspect of life is critical to #SustDev - Mr. Wu @UNECOSOC #Youth2030 Forum. #SDGs #GlobalGoals ,,,,,,,
2/3/2016 11:24," Why #women's #empowerment is essential for #SustainableDevelopment""  | IIED http://www.iied.org/why-womens-empowerment-essential-for-sustainable-development#.VrJSmAUYwYA.twitter?? #SDGs #equality """,,,,,,,
2/3/2016 11:25, Unlock the #SDGs with #familyplanning! http://bit.ly/1QqDUCI? #FPinSDGs ,,,,,,,
2/3/2016 11:27, #SDGs put clear focus on measurability. Crucial for evidence-based social development policies #CSocD54https://www.youtube.com/watch?v=6P5_Tq1rAm0&feature=youtu.be?? ,,,,,,,
2/3/2016 11:32," @undesadspd: Health and well being are integrated in all the #SDGs #CSocD54 http://ln.is/www.un.org/developme/n0QMZ?? ?"" """,,,,,,,
2/3/2016 11:36," At UN @iloworld employment"" forecast","  @LenniMontiel urges a better ""balancing"" of the many constituent promises embedded in the #SDGs. """,,,,,,
2/3/2016 11:48, Seven Ideas on How to Finance the #SDGs>> http://bit.ly/1nDKBFX? from @oxfamgb @romilly_odi @RalitzaDimova & more!pic.twitter.com/SXUJIL0PIp ,,,,,,,
2/3/2016 11:48, #GlobalGoals: a chance to hold power ACCOUNTABLE and to disrupt: http://buff.ly/1VwgydI? via @civicusSG #SDGs pic.twitter.com/n9hYRxaZJf ,,,,,,,
2/3/2016 11:50, Congratulations to the 8 African countries that received awards for their work toward #SDGs! Read about them here: http://fxbusa.org/20Ego7P? ,,,,,,,
2/3/2016 11:50, My own #SDGs (1)board a  to #Eritrea (2) land in #Eritrea. (3) get wives in #Eritrea that's about it   #teamMeeister #justsayinghangu ,,,,,,,
2/3/2016 11:50, Can't make it to our #PeaceTalk tonight? Tune in on @Periscope - watch here for a link to the livecast of our in-depth discussion on  #SDGs! ,,,,,,,
2/3/2016 11:51, Congratulations to #ECDPM connecting #SDGs to the new#EUGlobalStrategy https://twitter.com/ecdpm/status/694491564681359360?? ,,,,,,,
2/3/2016 11:52, Miro Polzer @glocha_mp - use music to achieve the #SDGs #Youth2030 !!pic.twitter.com/gdCbIJODp0 ,,,,,,,
2/3/2016 12:00," To achieve the #SDGs, we need the private sector as both producers and users of data. http://ow.ly/XUq63? via @HuffPostTech ",,,,,,,
2/3/2016 12:01, It's time for action! Join @Together_2030 platform to share knowledge & track #SDGs progress http://bit.ly/1NPsQIw?pic.twitter.com/b4KmrqgAfe ,,,,,,,
2/3/2016 12:02," Closing 2016 #YouthForum,  #UN says #youngpeople key to new #sustainability #agenda #sdgs http://ow.ly/XSgO1?pic.twitter.com/ITSusQfWXo ",,,,,,,
2/3/2016 12:02, High-level Panel on #CSocD54 priority theme #LiveNow http://ln.is/webtv.un.org/zgwym?? #SDGs ,,,,,,,
2/3/2016 12:05," Interfaith Harmony: Implementing the Transformative Agenda of the #SDGs "" at @UN. We're live until 6PM EST! """,,,,,,,
2/3/2016 12:05, Better than TV. #CSocD54 are LIVE today until Feb 12! http://bit.ly/1ULb9zu? #SDGs #SustDev #GlobalGoals @UNDESApic.twitter.com/xE6EXHq6Lm ,,,,,,,
2/3/2016 12:05, Better than TV. #CSocD54 are LIVE today until Feb 12! http://buff.ly/1ULb7aR? #SDGs #SustDev #GlobalGoals @UNDESApic.twitter.com/i5pd5SJg67 ,,,,,,,
2/3/2016 12:06," Over the next 15 years, today?s young people will be hugely impacted by the performance of the #SDGs & they need o lead the #SDGs #Youth2030 ",,,,,,,
2/3/2016 12:09, Discussion on the #SDGs & the missing link via @bbaue https://convetit.com/sustainability-reporting-and-the-sdgs-finding-the-missing-links-544.html?? ,,,,,,,
2/3/2016 12:09, @kinanazmeh is playing at the Implementing the Transformative Agenda of the #SDGs pic.twitter.com/oykNpmS94z ,,,,,,,
2/3/2016 12:11, I always knew a tunnel was the preferred option. #SDGs #ThinkSustainableSolutions #TunnellingNigeria #MegaProjectshttps://twitter.com/TBMag/status/694953245974724608?? ,,,,,,,
2/3/2016 12:11, Want to hear about the #CSocD54. It is live here: http://bit.ly/1ULb9zu? #SDGs #SustDev #GlobalGoals ,,,,,,,
2/3/2016 12:13, .@HelenClarkUNDP Launch Toolkit on Youth Participation in #SDGs @GlobalGoalsUN @UN4Youth @AhmadAlhendawi @unnglspic.twitter.com/vFjzMu5p1r ,,,,,,,
2/3/2016 12:16, Today?s generation of young people must be active stakeholders in the implementation of the #SDGs. #YouthSDGs ,,,,,,,
2/3/2016 12:18, ?@CatiaDavim: Lessons from Creating #sharedvalue Program at @HarvardHBS https://lnkd.in/bdi8JVK?? #2030NOWAU #SDGimplementation #SDGs ,,,,,,,
2/3/2016 12:24, The 5th @UNECOSOC Youth Forum has been a major platform for youth participation & a vital mechanism for the achievement of the #SDGs ,,,,,,,
2/3/2016 12:27, Retweeted Ravi Karkara (@ravikarkara):  .@HelenClarkUNDP Launch Toolkit on Youth Participation in #SDGs... http://fb.me/ZmHOG9ba? ,,,,,,,
2/3/2016 12:31, #UN pursues national policy alignment with Sustainable Development Goals http://www.un.org/apps/news/story.asp?NewsID=53073#.VrJiofkrIdV?? #SDGs ,,,,,,,
2/3/2016 12:37," The toolkit explains the targets of every goal + gives examples on possible actions, says @RPothukuchi at @UNHABITAT. #SDGs #youth2030 ",,,,,,,
2/3/2016 12:37, UNAOC High Rep stresses the duty & responsibility to secure interfaith harmony in line with each and every goal of the 2030 Agenda #SDGs ,,,,,,,
2/3/2016 12:39, @UNAOC #InterfaithHarmonyWeek #SDGs   Are inspirations for all us pic.twitter.com/Jv6N1E7L5o ,,,,,,,
2/3/2016 12:42," This toolkit is developed for every young advocate and champion"" - @ravikarkara #SDGs #youth2030 @UNHABITATyouth """,,,,,,,
2/3/2016 12:43, Commission for Social Development: Putting People at the Center #UNDESAVoice video http://ow.ly/XUB4W? #SDGs #CSocD54 ,,,,,,,
2/3/2016 12:43, so much work to be done on income inequality. #SDGs http://www.developmentprogress.org/sdgs-scorecard? ,,,,,,,
2/3/2016 12:43, Commission for Social Development: Putting People at the Center #UNDESAVoice video http://ln.is/www.youtube.com/Qe9ux?? #SDGs #CSocD54 ,,,,,,,
2/3/2016 12:46, The toolkit can be downloaded by the end of this week at @UNHABITATyouth http://bit.ly/1o74F3E? #SDGs #scouts #youth2030 #agenda2030 ,,,,,,,
2/3/2016 12:49," Together w/ #Yousra, let's #FastTrack the #AIDS response & #SDGs @unaids #GoodwillAmbassador http://bit.ly/1JYLmDw? @YousrawyaG ",,,,,,,
2/3/2016 12:51, #2030Agenda for social development supports fairness and upward convergence #CSocD54 #SDGS ,,,,,,,
2/3/2016 12:52, THANK YOU .@IDA_CRPD_Forum & .@iddcconsortium for terrific resources!! #SDGs #LNOB #dignitymattershttps://twitter.com/LockwoodEM/status/694963665590710272?? ,,,,,,,
2/3/2016 12:55," Interested in #sustainability? Come 2 our event, learn, network #sdgs #telleveryone http://www.thanetfairtradeinitiative.org.uk/the-future-we-want-conference-2016/?? ",,,,,,,
2/3/2016 13:01," Long, but worth the read: Top Sustainable Trends for 2016. http://ow.ly/XSlhY? #socialimpact #SDGs pic.twitter.com/lqGQCNRn9s ",,,,,,,
2/3/2016 13:02," RT @AmberGove Which of the #education targets should your government prioritize? Vote now #EducationWeWant #SDGS"" http://ln.is/en.unesco.org/gem-re/38iG6?? """,,,,,,,
2/3/2016 13:02, RT @peacegeeks: Can't come to #PeaceTalk Feb 3? You can still learn about the #SDGs! We'll be on @Periscope so you can watch the talk live! ,,,,,,,
2/3/2016 13:02, To lead or to follow: navigating the #SDGs with @AMacA_DC now and @CAFAmerica http://bit.ly/1SHLmZL? #GlobalGoals #ProBono ,,,,,,,
2/3/2016 13:03, LIVE #webcast on event by @GlobalcompactCA &.@CanadaTrade 2discuss how #privatesector can advance #SDGs in #Canada http://bit.ly/JyWFvE? ,,,,,,,
2/3/2016 13:03," #SDGs so while the buffaloes graze, we create gardens, practically we provide synergistic ecosystem service #GlobalGoals #SDG13 #SDG15 #SDG2 ",,,,,,,
2/3/2016 13:03, @Marion_AO Agreed. This can only be done if young people are actively involved in the #SDGs processes at all levels. #Youth2030 ,,,,,,,
2/3/2016 13:06," Political leaders need to show real courage"" to make funding for #SDGs accountable"," says @oxfamgb's Nick Bryer: http://ln.is/www.theguardian.com/SjkvP?? """,,,,,,
2/3/2016 13:06, ?I hope the #SDGs will provide the basis for Ugandans to run campaigns on reducing consumption in the US? @civicusSG http://buff.ly/1PZOBqG? ,,,,,,,
2/3/2016 13:07, #Partnership is an art: the ability to have different ends goals but be on the same team. @AMacA_DC on radio now with @CAFAmerica #SDGs ,,,,,,,
2/3/2016 13:09, Will see folks who haven't sat at the same table b4 2 make progress on #SDGs @PYXERAGlobal @CAFAmerica @AMacA_DChttp://fb.me/2sBQVSTpf? ,,,,,,,
2/3/2016 13:09, #SDGs are so complex that we need everyone's expertise & need everyone to work together @AMacA_DC w/@CAFAmericapic.twitter.com/xKsLlnMVhM ,,,,,,,
2/3/2016 13:10, Are the new #SDGs realistic or idealistic? Join @BCCIC and @PeaceGeeks TONIGHT to find out: http://bit.ly/23I1tM8?pic.twitter.com/PtTOiMjkVT ,,,,,,,
2/3/2016 13:13, @SkyNewsBreak #HumanSecurity is d DEAL 2#EndTerrorism  #EndVulnerability#EndPoverty 2 achieve #SDGs#LetGirlsLearn #ClimateChange#WorldPeace ,,,,,,,
2/3/2016 13:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs ,,,,,,,
2/3/2016 13:22, How are you using sport to promote the #SDGs? Share with us. @SwagaSports @coachesacross @SDGsACT @aliceguigui @DanaPodmolikova #Youth2030 ,,,,,,,
2/3/2016 13:24," #SDGs are an aspiration, think of the goals in bite sized ways to approach at the local level to make real progress. #CAFAmericaRadio ",,,,,,,
2/3/2016 13:26, #document Business contribution to managing water scarcity: tools and lessons http://ow.ly/XUIoK? #SDGs ,,,,,,,
2/3/2016 13:31, You know... just another blog to show why businesses should support #SDGs #goal4. How many more reasons do we need? http://www.standardmedia.co.ke/mobile/article/2000190172/want-to-grow-get-the-youth-on-the-high-table?? ,,,,,,,
2/3/2016 13:35, Let's do it world! #SDGs #SDGimplementation #2030 'We The People' for The Global Goalshttp://youtu.be/RpqVmvMCmp0? ,,,,,,,
2/3/2016 13:40, Great brownbag lunch with ASG @ThomasGass with whom we discussed the brand new report by @secgen #2030Agenda #SDGs pic.twitter.com/J7AOQeO2eK ,,,,,,,
2/3/2016 13:44, #InterfaithHarmonyWeek panel on religious harmony and #SDGs in progress pic.twitter.com/ancc1z0Y6U ,,,,,,,
2/3/2016 13:46," But please, be a real partner to make it happen at grassroots #SDGs #Agenda2030https://twitter.com/undesa/status/694098064563425280?? ",,,,,,,
2/3/2016 14:01, Youth For @GlobalGoalsUN | An #AIESEC Initiative http://hubs.ly/H01_QTs0? #SDGs #WeAreAIESEC #AIESECca ,,,,,,,
2/3/2016 14:08," How can the #SDGs work in the USA? Join us at @bread4theworld office in DC tom at 3pm ET. To register, email: lrogers@bread.org #GlobalGoals ",,,,,,,
2/3/2016 14:20, Fantastic article on @teacherACER: 2016 year of #globalunderstanding & #action #SDGs #GlobalGoals https://www.teachermagazine.com.au/article/2016-a-year-for-global-understanding-and-action?? @asiaeducation ,,,,,,,
2/3/2016 14:22, New post: World Economic Situation and Prospects 2016 report http://bit.ly/1PVaEov? #post2015 #WESP2016 #SDGs pic.twitter.com/vBVjDacehJ ,,,,,,,
2/3/2016 14:22, New post: World Economic Situation and Prospects 2016 report http://bit.ly/1PVaEov? #post2015 #WESP2016 #SDGs pic.twitter.com/bVNVtYNohp ,,,,,,,
2/3/2016 14:24, .@MaWackernagel is a guest expert for @UNEP's Sustainability Reporting & #SDGs discussion: http://bit.ly/1PSNIjk?.pic.twitter.com/UVjwunG4eq ,,,,,,,
2/3/2016 14:29, How are we supporting nations? #SDGs implementation? Find out in #UNDESAVoice: http://bit.ly/1JWmqwk? #GlobalGoalspic.twitter.com/iR6IacyM3v ,,,,,,,
2/3/2016 14:32, Opportunities for youth in organic agriculture thru value chain approach in #Vanuatu: http://sdgf.co/dji7t? #SDGs pic.twitter.com/WUMABQfZXw ,,,,,,,
2/3/2016 14:35," @UN @UNECOSOC  Dear #World""   #Youth Forum 4 #Future Take #Action #SDGs """,,,,,,,
2/3/2016 14:52, .@DSM infographic shows how central #nutrition is to the #SDGs http://bit.ly/1n5VJLp? ,,,,,,,
2/3/2016 14:56, Canada will work with Global partners to support #Innovative approaches to ending #HIV & achieve #SDGs #GlobalGoalspic.twitter.com/qhTH6zf1Rb ,,,,,,,
2/3/2016 15:04, Canada will work with Global partners to support #Innovative approaches to ending #HIV & achieve #SDGs #GlobalGoalspic.twitter.com/t1nGeddeyq ,,,,,,,
2/3/2016 15:04, Clean Water and Sanitation for All by 2030 http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs ,,,,,,,
2/3/2016 15:05, Thursday: Google Hangout on how #SDGs are changing the role of humanitarian innovation http://trib.al/kuUZ7KT?pic.twitter.com/vfHjQltQFs ,,,,,,,
2/3/2016 15:12," Join Vector of Friendship roundtable discussion on #Education, #GlobalCitizenship & #SDGs @UN HQ CR A tomorrow 10 AMpic.twitter.com/zl2IVJojFN ",,,,,,,
2/3/2016 15:15, Immerse yourself in trending #CSR topics & solutions to business issues. @COP21 #ESG #SDGs http://bit.ly/1KXkvmg?pic.twitter.com/vMQv63PgBo ,,,,,,,
2/3/2016 15:18, Disability has been included in the Sustainable Development Goals #SDGs #socialequity16 ,,,,,,,
2/3/2016 15:19, The #SDGs are universal goals that all countries are expected to implement to meet shared global challenges #socialequity16 ,,,,,,,
2/3/2016 15:23, We need to build inclusive societies. #SDGs are a framework but we need to be excited about making inclusivity happen #socialequity16 ,,,,,,,
2/3/2016 15:29, Yes! Let's #empower more #youth engagement in #SDGs! @HelenClarkUNDP's #Youth2030 statement: http://on.undp.org/cXK?https://twitter.com/undp/status/694837419187834880?? ,,,,,,,
2/3/2016 15:31," Inspiring, informative & must read for all interested in our future - by @JeffDSachs @EarthInstitute #SDGs #CSocD54pic.twitter.com/8rNq5Phjos ",,,,,,,
2/3/2016 15:44, How expensive is it to be a poor? http://dld.bz/dVcZE? #Water #guardian #WaterPoverty #MDGs #SDGs #4H2O  ,,,,,,,
2/3/2016 15:44, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs #6is1  http://dld.bz/dVcZG? ,,,,,,,
2/3/2016 15:44, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs #6is1  http://dld.bz/dVcZG? ,,,,,,,
2/3/2016 15:46, How expensive is it to be a poor http://dld.bz/dVcZE? #Water #guardian #WaterPoverty #MDGs #SDGs  ,,,,,,,
