51,11/4/2016 13:00, Our partners @ConcordiaSummit's Partnership Index & how it can help achieve the #SDGs! http://www.concordia.net/newsroom/blog/this-unique-tool-evaluating-partnership-opportunities-can-help-achieve-the-sdgs/??https://twitter.com/ConcordiaSummit/status/794257872486072327?? ,,,,
50,11/4/2016 13:04, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
49,11/4/2016 13:06," Today, the #ParisAgreement is entering into force 4 years earlier than expected! #COP22 http://ow.ly/p9C8305RpPM? #SDGs pic.twitter.com/UaN3cEsXCV ",,,,
48,11/4/2016 13:07," Respects,WithHugeHumility&Reverence:>#HerMajestyQE2",">#HistoricHeadOfCommonwealthOfNations!>#DeliveringPeace&EmbracingHugeGlobalGifts!#SDGs"" """,,,
47,11/4/2016 13:12," Stakeholder engagement, including private sector & civil society, is essential for implementation of #SDGs @nyuCIC @BrazilUNGeneva @swiss_unpic.twitter.com/ncyI2G3X0z ",,,,
46,11/4/2016 13:12, This evidenced-based review of #SDGs targets strengths/weaknesses is a must have tool for developing national plans http://bit.ly/2eHbLaG? ,,,,
45,11/4/2016 13:16, This is a tool you have to have if you taking a serious looks at the #SDGs or developing national implementation plans #agenda2030https://twitter.com/LovelaceR/status/794633414154604544?? ,,,,
44,11/4/2016 13:16, How can #impinv play a role in achieving the @UN #SDGs? These #investors are already aligning... http://ow.ly/VjIA305ROTf? by #theGIIN ,,,,
43,11/4/2016 13:18, ICYMI Better Policies for Sustainable Development 2016: A New Framework for Policy Coherence http://bit.ly/2f2oMPf? v @OECD_PCD #SDGs pic.twitter.com/Dj6rorSRg9 ,,,,
42,11/4/2016 13:20, Our FXBVillage participants achieve self-sufficiency through #income generating activities. #globaldev #SDGs http://bit.ly/1Qo2Nto?pic.twitter.com/E3UDOZMrHU ,,,,
41,11/4/2016 13:21," FM @borgebrende meeting Secretary General Ban Ki-moon @UN. Good discussion on South Sudan, Syria, #SDGs and climate pic.twitter.com/wwviZrhqyt ",,,,
40,11/4/2016 13:33, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
39,11/4/2016 13:33, Great to meet @zahiravirani & @janetroganUNZam during #RBAtalks2016. #agenda2030 #LeaveNoOneBehind #SDGs pic.twitter.com/pKyTNsrOXi ,,,,
38,11/4/2016 13:37," #globalgoals is ambitious. Collaborate to create a new world with environmental, social and economic goals #SDGs http://www.impactleadership21.com/power-of-collaboration.html??pic.twitter.com/KTsFeYfPT7 ",,,,
37,11/4/2016 13:43, It's not just temporary accommodation," it's a temporary life"" - the aim of the #SDGs to ""leave no one behind"" applies to rich countries too https://twitter.com/AlertNet/status/794450959543902208?? """,,,
36,11/4/2016 13:43, Yay! Here they come. #SDGs #Socent @klugesan @AIMEforLife The Millennial Way of Charity - http://NYTimes.com? http://mobile.nytimes.com/2016/11/06/giving/connections-to-a-cause-the-millennial-way-of-charity.html?post_id=10156743617630481_10157675081820481#_=_?? ,,,,
35,11/4/2016 13:56," Get ready to innovate & advance #GlobalHealth! Applications are accepted until Jan 17, 2017. #SDGs https://twitter.com/lionsafrica/status/794638368990789632?? ",,,,
34,11/4/2016 13:58," Falling global trade could hurt developing countries, and block achievement of #SDGs http://sdg.iisd.org/news/unctad-reports-on-reduced-international-trade/?? ",,,,
33,11/4/2016 14:01, Sustainable Energetics for Africa @Waste2Watt @Oyizaf @Ibadanshapers http://ansole.org/se4aschools/? Kindly encourage female to apply @omojuwa #SDGs ,,,,
32,11/4/2016 14:09, @mWaterCo will the new funding streams lead 2 better outcomes? #poverty #inequality #SDGs ,,,,
31,11/4/2016 14:10," Very much enjoyed conversations w/ @UNDP #RBLAC team in DR - partnerships and financing 4 #SDGs, multidimensional aspects of poverty. pic.twitter.com/XOTiIKJHuU ",,,,
30,11/4/2016 14:13, A new take on climate change: UN challenge starts in the kitchen #Recipe4Change @Waste2Watt @ChanjaDattiLtd #SDGs https://sq2n5.app.goo.gl/?link=https%3A%2F%2Fwww.sdgsinaction.com%3Fnews_id%3D69&ibi=org.un.sdgsinaction.app&ius=org.un.sdgsinaction.app&ifl=https%3A%2F%2Fitunes.apple.com%2Fgb%2Fapp%2Fsdgs-in-action%2Fid1152939433&apn=org.un.sdgsinaction.app&afl=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dorg.un.sdgsinaction.app?? ,,,,
29,11/4/2016 14:17, Thought-provoking session on @UN sustainable development goals #SDGs at #ncfr16pic.twitter.com/lkint9cHXG ,,,,
28,11/4/2016 14:21, #SDGs Health and Education integral in each of the17 goals @FUNDISA_forum @SUhealthscihttps://twitter.com/gpforeducation/status/794587594889764864?? ,,,,
27,11/4/2016 14:24, #parisagreement in force today - first step to making #SDG13 climate action a reality #SDGs http://pwc.to/29QSndE? ... by #samsonszeto ,,,,
26,11/4/2016 14:27, Oil company building floating wind farms! http://bit.ly/1LK0G1l? #innovation for #renewableenergy & #SDGs #parisagreement  cc @ScheuerJopic.twitter.com/yE5060lor7 ,,,,
25,11/4/2016 14:35," To address #energypoverty and the #SDGs, we must prioritize cleaner cooking options for all.  http://ow.ly/hsNM305S1VF? ",,,,
24,11/4/2016 14:49, We cannot wait to hear your workshop tomorrow #SDGs ,,,,
23,11/4/2016 14:52, New in @LancetGH: Avoiding catastrophes http://j.mp/2cqpUbf? #climate #UNGA #SDGs #water #globaldev #health #ecopic.twitter.com/rMjUjvhEHu ,,,,
22,11/4/2016 15:00, Calling for commitments&partnerships! Register yours for Global #SustainableTransport Conference http://bit.ly/2e2LhUY? #SDGs #GlobalGoalspic.twitter.com/OE1PQW3urG ,,,,
21,11/4/2016 15:01, Clean Water and Sanitation for All by 2030 http://dld.bz/dVcZE? #Water #WaterPoverty #MDGs #SDGs #4H2O  ,,,,
20,11/4/2016 15:01, Collective effort of leaders can get us there #SDGs #GlobalCEOAlliance @UNOSSC @un_sif @globalcompacthttps://twitter.com/undgdoco/status/781567737277587456?? ,,,,
19,11/4/2016 15:04, SeemsASoberingReflection!>#HillAtHill!>PoweredByRelentless,">#DemsInAction&Progress!#MadamForPresident!>#SDGs!"" """,,,
18,11/4/2016 15:07, Impact Investment-The Promise of Social Innovation  #ImpInv #Finance #Investment #Innovation #SDGs #SRI #ESGhttps://www.aspeninstitute.org/blog-posts/promise-social-innovation/?? ,,,,
17,11/4/2016 15:09, These awesome #quotes represent key takeaways from the 2016 Social Good Summit Australia http://buff.ly/2f6w6GX? #GlobalGoals #SDGs ,,,,
16,11/4/2016 15:09, Deep appreciation for mtg w/ @UN_PGA & support for @UNRWA mandate. Keen to work with P. Thomson on building #SDGs into education work. pic.twitter.com/S1ShmPWTCP ,,,,
15,11/4/2016 15:16, From Disparity to Dignity: Inequality and the #SDGs http://www.cesr.org/article.php?id=1893?? ,,,,
14,11/4/2016 15:17," 20 Years Later, Earth's Strangest #Ecological Experiment Is Still Relevant http://buff.ly/2f5oO76? #ClimateAction #SDGs #GLobalGoalspic.twitter.com/wO2WDp3NrI ",,,,
13,11/4/2016 15:20, ? #ClimateAction starts in the kitchen? @UNEP launches #Recipe4Change campaign #ParisAgreement #SDGs  04.11.16 http://www.un.org/apps/news/story.asp?NewsID=55477?? ,,,,
12,11/4/2016 15:29, @CONVEAGROPERU and its efforts to promote #sustainability in the Peruvian #agrisector #PeruSostenible @IICAnoticias #SDGs https://twitter.com/iica_usa/status/794567731798540289?? ,,,,
11,11/4/2016 15:33, Participation  Iran in liberation of Mosul is wrong @MartinChungong @IPUPresident #IPU135 #Agenda2030 #SDGs #Zeidpic.twitter.com/z20HLBx51B ,,,,
10,11/4/2016 15:34, The Iranian Regime is D father of ISIS #Mosul #???? #Iraq #Iran #???? #????? #IPU135 #SDGs #parliament #UNHRCpic.twitter.com/NDKIYpjVEF ,,,,
9,11/4/2016 15:39," The poor are not powerless or waiting to be saved."" Sidekick Manifesto http://buff.ly/2f8Qasn? #SDGs #education @meighanstonepic.twitter.com/159fhN2YUe """,,,,
8,11/4/2016 15:40, Our cities are at the cross-roads #SDGs #health #sanitation #cimate #resilience https://lnkd.in/eyeR36w? ,,,,
7,11/4/2016 15:41," #UNSG Ban: #FOSS #smallstates take big challenges for their countries & world, #2030Agenda, #NewUrbanAgenda, #SDGs, #climatechangepic.twitter.com/yjNaG8gaiP ",,,,
6,11/4/2016 16:01, Why do I need to know about the #SDGs? ,,,,
5,11/4/2016 16:12, How can #agriculture address the #SDGs? Watch highlights from #FFA2016 speeches | VIDEO: http://www.qrs.ly/y85avf2? ,,,,
4,11/4/2016 16:19, The #sdgs are universal. Yet the richer north sends out gap year volunteers & presumes to lecture poorer countries. http://buff.ly/2eRxfBz?pic.twitter.com/N3rR2r6RXx ,,,,
3,11/4/2016 16:19, @NaomiAKlein in #sydney this week to receive #Peace prize. @1millionwomen @SocialGoodAU @socialgoodstuff #SDGs https://twitter.com/sydpeacefound/status/794671818699247618?? ,,,,
2,11/4/2016 16:32, #Brazil = targeted attack on the party that challenged #inequality. #democracy at stake  #SDGs #foraTemer #SDG17pic.twitter.com/SFuNWDysBT ,,,,
1,11/4/2016 16:55, Real business opportunity in #agriculture can be generator of jobs in India http://ow.ly/90dD305Gl39? #SDGs #SDG15 ,,,,
103,11/5/2016 8:05," Innovation and Strategy in the Philanthropic World"" interview with @UNICEF http://buff.ly/2fmd6VM? #charity #sdgs pic.twitter.com/jrgFmuZkPE """,,,,
102,11/5/2016 8:07, http://ijordgroup.in/wp-content/uploads/2015/06/The-Solution-Master1.pdf?? Hope it proves #MDGs and  #SDGs are achievable and people agree on it. ,,,,
101,11/5/2016 8:12, .@UN_PGA on the #SDGs at #Habitat3 #listen2cities @UCLG_Saiz @GTF2016 @uclg_org @c40cities @Habitat3UN @LenniMontiel @ICLEI_advocacypic.twitter.com/aQSEekQbBp ,,,,
100,11/5/2016 8:13, THE SOLUTION MASTER crosses One Million READERSHIP MARK ebook Freely available it proves #MDGs &  #SDGs r achievable & people agree ,,,,
99,11/5/2016 8:15, Just released: @UNDP's new report on #climatechange & the Sustainable Development Goals http://bit.ly/2eiWNqB? #ParisAgreement #COP22 #SDGs ,,,,
98,11/5/2016 8:23, Just released: @UNDP's new report on #climatechange & the Sustainable Development Goals http://bit.ly/2eiWNqB? #ParisAgreement #COP22 #SDGs ,,,,
97,11/5/2016 8:23, #NextSG not only a media figure head of @UN but the Chief Executive of the org. How will these figures change in #2030Agenda to meet #SDGs? pic.twitter.com/UPuYQV3j1M ,,,,
96,11/5/2016 8:25, Haller in numbers....our impact so far.  Read more here: http://ow.ly/1WoE305Ex2O? #LifeFromLand #Farming #GlobalDev #SDGs pic.twitter.com/6HzdleHBXC ,,,,
95,11/5/2016 8:30, Find out how the #WorldsLargestLesson is teaching children across the world with #FromWhereIStand: https://goo.gl/EBTF2H? #SDGs pic.twitter.com/WEF6hvCnuN ,,,,
94,11/5/2016 8:36, The ICMIF 555 strategy will greatly assist #SDGs https://twitter.com/icmif_micro/status/794561128403714048?? ,,,,
93,11/5/2016 8:40, ust released: @UNDP's new report on #climatechange & the Sustainable Development Goals http://bit.ly/2eiWNqB? #ParisAgreement #COP22 #SDGs pic.twitter.com/tfcJmVzZya ,,,,
92,11/5/2016 8:41, Embassy team support charity walk Train midwives for saving lives  #Amref bright and early this morning. Great crowd #charity #SDGs pic.twitter.com/PzAC1YixXt ,,,,
91,11/5/2016 8:43, Time to act for #SDGs and #climatechange @COP22 @ravikarkara @AbdeladimLhafi @juanechebly @SusanAlzner @Salahmezouar @DrissElyazami ,,,,
90,11/5/2016 8:47, Understand the #SDGs says @KerryHSullivan of @BankofAmerica. Check out our diagram on how they apply to your interest. #NI16pic.twitter.com/fJ1bAeuBNr ,,,,
89,11/5/2016 8:51, Love this diagram! Great way to break down the #SDGs https://twitter.com/pyxeraglobal/status/794929216722784256?? ,,,,
88,11/5/2016 8:52," Catholic sisters champion #SDGs in #Africa with a vital role in human #development, supported by @hiltonfound - http://bit.ly/2fbH0eD?pic.twitter.com/eQYoOywU4G ",,,,
87,11/5/2016 8:54," Protecting Earth's biodiversity prevents land degradation, ecosystem imbalance + food insecurity #GlobalGoals #SDGs http://bit.ly/1Lg36si? ",,,,
86,11/5/2016 9:07, Protecting our oceans is one of 17 Global Goals that make up the 2030 Agenda for Sustainable Development. #SDGs #SDG14 #LifeBelowWater ,,,,
85,11/5/2016 9:09, How do the #SDGs relate to people? @TenilleMetti recounts how #CatholicSisters are a shining... by #PhilSDGs ,,,,
84,11/5/2016 9:15, How we empower family farmers to help achieve a world free form poverty & hunger http://ow.ly/5DDG305QmBb?: #GoodGrowthPlan #SDGs pic.twitter.com/mLM0dsHW6k ,,,,
83,11/5/2016 9:20, UNDP's new global report on #climatechange & #SDGs http://bit.ly/2eiWNqB? #ParisAgreement @UNDPMaldiveshttps://twitter.com/adrianadinu/status/794924242508906496?? ,,,,
82,11/5/2016 9:24, .@UNDP's new report on #ClimateChange & @UN Sustainable Dev. Goals - http://bit.ly/2eiWNqB? #ParisAgreement #COP22 #SDGs @SustDevConnect ,,,,
81,11/5/2016 9:25, You can help @HopeOfiriha set up 130 fruit tree nurseries to combat deforestation in South Sudan #GlobalGoals #SDGs http://bit.ly/29RBWKY? ,,,,
80,11/5/2016 9:26," Join the conversation on #SDGs in Sustainable Cities, a free online course by @SDG_Academy. Enroll now!https://twitter.com/iihsin/status/794895821875519488?? ",,,,
79,11/5/2016 9:28, The #21days challenges the alumni of @cKIC_Alumni committed to taking to tackle the @UN #sdgs during #GACKAA2016pic.twitter.com/a95I60EJnF ,,,,
78,11/5/2016 9:31, #TeamUN & @undgdoco team are running together to support the #SDGs #UNRun #AbbottDash5k #globalgoals #HR4Dev #tcsnycmarathonpic.twitter.com/aLLfbLVurg ,,,,
77,11/5/2016 9:31, #UNFAO at #COP22: Key events over the next couple of weeks http://buff.ly/2elH2in? #SDGs #climateaction via?... by #FAOKnowledge ,,,,
76,11/5/2016 9:47, Fantastic fun #21Days #SDGs awareness & action idea  https://twitter.com/meritzita1/status/794939449054560262?? ,,,,
75,11/5/2016 9:52, Yes! Let's get rolling toward the #future!   #SDGs #ParisAgreement #Sustainability #UN #UnitedNations #GlobalResolutions #Environment #Greenpic.twitter.com/llLoJ9Aw47 ,,,,
74,11/5/2016 9:53," Well done, guys.  And greetings from #Tehran. #SDGs https://twitter.com/undgdoco/status/794940264443940865?? ",,,,
73,11/5/2016 9:54, #TeamUN & @undgdoco team are running together to support the #SDGs #UNRun #AbbottDash5k... https://twitter.com/i/web/status/794940264443940865?? by #undgdoco ,,,,
72,11/5/2016 9:55," Finland & Rwanda world toppers. The economic gender gap got bigger, the education gender gap could soon be eradicated! #SDGs https://twitter.com/wef/status/794939929843400704?? ",,,,
71,11/5/2016 9:58, Towards mutual accountability for the #2030Agenda #SDGs #LocalizingSDGs http://ln.is/www.actor-atlas.info/cCwJl?? ,,,,
70,11/5/2016 10:01, Join us for a discussion of how to realize the #SDGs in #BC http://bit.ly/2cOY35N? #Kitimat #Kamploops @Northern_Health @EllisRossHaislapic.twitter.com/2vZ2DJFsbi ,,,,
69,11/5/2016 10:03," Upon arrival at #Geneva International Airport (#GVA), one is warmly welcomed by the #SDGs/#globalgoals; #proudtoworkfortheUNpic.twitter.com/fQ2AWbmnSe ",,,,
68,11/5/2016 10:06, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
67,11/5/2016 10:17, This is what i'm doing next week: http://www.un.org/en/development/desa/policy/cdp/ldc_workshops/2016_LDCworkshop_Nov_Beijing.pdf?? #LDC #LDCs #SDGs ,,,,
66,11/5/2016 10:27," Gemma Bulos @gemmabulos @womenwater helping to build leaders, #cleanwater, healthy living, jobs in Africa @WomenCleantech #wcstalks #SDGs pic.twitter.com/SZ0ft1nVaJ ",,,,
65,11/5/2016 10:32," At the #JMFLeadership, we believe that #EDUCATION is Key to unleash #Girls Potential, So #LetGirlsLearn #GirlsRule #SDGs #InvestInGirlspic.twitter.com/iVNjtk0tAz ",,,,
64,11/5/2016 10:40, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
63,11/5/2016 10:41, We call on world leaders at #UNGA to help children outside of families by ensuring #AllChildrenCount in the #SDGs. #Hopeland ,,,,
62,11/5/2016 10:52," Inspirational Technology: An Agent of Change for #Women..."" by @RoyaMahboob - Here http://buff.ly/2eyOASt? #sdgs #tech #edchat @UN_Womenpic.twitter.com/jGCiHoIdAt """,,,,
61,11/5/2016 10:54, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
60,11/5/2016 11:02," Nations build a Free Educational system for all : to have a Productive, Self-reliant & Conscious Citizens . #Eritrea #SDGS #Equality ",,,,
59,11/5/2016 11:09, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
58,11/5/2016 11:13," How can #BCorps help with @UN #SDGs? Join @LuckyIronFish, @TheDhanaTribe, @OfficialBMag and host @SusanMcP1 for #CSRchat 11/9 at 1pm EST. ",,,,
57,11/5/2016 11:16, Is ?access to adequate and equitable #sanitation? for all by 2030 achievable? http://washdev.iwaponline.com/content/early/2016/09/26/washdev.2016.078?? via @IWAPublishing #Goal6 #SDGs pic.twitter.com/ENK6mjtvlI ,,,,
56,11/5/2016 11:17, 19 children die everyday in #Tanzania due to lack of portable #water @ntvkenya @WaterAidCanada @carecanada #childhealth #SDGs @adamthonyhttps://twitter.com/WaterAidCanada/status/794869076308922368?? ,,,,
55,11/5/2016 11:19, Collaboration b/n Indian govt & @glblctznIN to mobilize millions on #India's youth in support of #SDGs http://glblctzn.me/2fosSBC? @BillGates ,,,,
54,11/5/2016 11:24, #TeamUN & @undgdoco team are running together to support the #SDGs #UNRun #AbbottDash5k... by #HelenClarkUNDP ,,,,
53,11/5/2016 11:34, Widespread adoption of #NewTech is acknowledged as centrally important to achieving the #SDGs http://ow.ly/fVvY100ocWf? @UNDP_Danmark ,,,,
52,11/5/2016 11:38, Pray for an end to #poverty in Canada and around the world. @publicjustice #SDGs ,,,,
51,11/5/2016 11:39, #Germany welcomes world's first zero-emissions hydrogen trains #CoradiaiLint #ClimateAction #SDGs http://www.dezeen.com/2016/11/04/germany-first-zero-emissions-hydrogen-powered-train-coradia-ilint-alstom-transport-news/?? via @dezeen ,,,,
50,11/5/2016 11:40," Next week Cambridge, 2016 #GCLEAD Symposium highlights Breakthrough Innovation for the #SDGs: http://bit.ly/LEAD_2016? #ProjectBreakthrough ",,,,
49,11/5/2016 11:43, #Germany welcomes world's first zero-emissions hydrogen trains #CoradiaiLint #Sustainability #SDGs http://www.dezeen.com/2016/11/04/germany-first-zero-emissions-hydrogen-powered-train-coradia-ilint-alstom-transport-news/?? via @dezeen ,,,,
48,11/5/2016 11:51, Pathway to Sustainable Cities: Innovation in Energy and Environmental Stewardship #globalgoals #SDGs Goal 7 https://www.youtube.com/watch?v=NoXYjExA3C4?? ,,,,
47,11/5/2016 11:51, Pathway to Sustainable Cities: Innovation in Energy and Environmental Stewardship #globalgoals #SDGs Goal 7 https://www.youtube.com/watch?v=NoXYjExA3C4?? ,,,,
46,11/5/2016 11:52, Has Development Converged with Human Rights? Implications for the Legal Identity SDG http://www.cgdev.org/blog/has-development-converged-human-rights-implications-legal-identity-sdg?? via @cgdev #SDGs #Development ,,,,
45,11/5/2016 11:58, We are staunch supporters of @AFPPD's efforts to transform parliamentarians into champions of #genderequality across Asia-Pacific! #SDGs https://twitter.com/Neha_Chauhan21/status/794822761822633985?? ,,,,
44,11/5/2016 12:00, Call for papers: The Role of #DigitalHealth to Support the Achievement of the Sustainable Development Goals (#SDGs) http://bit.ly/2ejb9Nr? ,,,,
43,11/5/2016 12:01, At @UNDP we believe partnering with #Youth is  to #SDGs implementation & success! Find out more: http://ow.ly/XRM8Q? #Youth2030pic.twitter.com/LENBU5uEw7 ,,,,
42,11/5/2016 12:06," Great read! Zero Fome: Our Future"" by #UNFAO Director General - Here http://buff.ly/2eotS4v? #sdgs #charity? http://buff.ly/2eopOkz? @Im? """,,,,
41,11/5/2016 12:08, Honored to meet the chief commissioner of #Rodrigues &discuss #SDGs & @srhr esp. among #YP of island. @UNFPA_ESAROpic.twitter.com/pM4dxviunX ,,,,
40,11/5/2016 12:09, At @UNDP we believe partnering with #Youth is  to #SDGs implementation & success! Find out... https://twitter.com/i/web/status/794977875099258880?? by #UNDP4Youth ,,,,
39,11/5/2016 12:11," #ParisAgreement combines advancing the human condition; health, wellness & equality while being responsible stewards of the Earth #SDGs ",,,,
38,11/5/2016 12:19, Once you see it you can't unsee it. So you have to do something about it.  http://buff.ly/2ejte8b? @toniandguyau #GlobalGoals #SDGs ,,,,
37,11/5/2016 12:25, Gr8 progress.#Africa on the rise.Stronger reg. integration will accelerate & consolidate Africa's rise. #cop22 #SDGs https://twitter.com/LopesInsights/status/794949148122476544?? ,,,,
36,11/5/2016 12:28," @HealthierIn APowerfulDelivery!>#BritishCitizenshipRespects!>#OurNationalAnthem!>#HatsOff!>#SAS!>#LandOfHope&Glory!>#SDGs! """,,,,
35,11/5/2016 12:34, Ownership of the #Tuvalu #NSDP was quite evident during the community consultations. #SDGs @UN_Pasifikapic.twitter.com/CCdkT298LK ,,,,
34,11/5/2016 12:41, 10 things you need to know about the Sustainable Development Goals #SDGs #CSR https://sq2n5.app.goo.gl/?link=https%3A%2F%2Fwww.sdgsinaction.com%3Fnews_id%3D8&ibi=org.un.sdgsinaction.app&ius=org.un.sdgsinaction.app&ifl=https%3A%2F%2Fitunes.apple.com%2Fgb%2Fapp%2Fsdgs-in-action%2Fid1152939433&apn=org.un.sdgsinaction.app&afl=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dorg.un.sdgsinaction.app?? ,,,,
33,11/5/2016 12:50, #SDGs Plans for Tier III global Indicators (where how target is measured has no methodology agreed yet) as 4 Nov   http://unstats.un.org/sdgs/files/meetings/iaeg-sdgs-meeting-04/Tier%20III%20Work%20Plans%20-04.11.2016.pdf?? ,,,,
32,11/5/2016 12:54, #TeamUN & @undgdoco team are running together to support the #SDGs #UNRun #AbbottDash5k... by #NiliMajumder ,,,,
31,11/5/2016 12:57," Good health and well being is one of the #SDGs we as AIESEC contribute to in our #GlobalVolunteer program, someone out there awaits you.pic.twitter.com/DjWoDYHGvH ",,,,
30,11/5/2016 13:01, #IfYouMissedIt: The business of quick-cook beans. http://ow.ly/pBI2305HfrL? #IYP2016 @_PABRA #SDGs #NoPoverty #ZeroHUnger ,,,,
29,11/5/2016 13:14," Thanks for sharing @allinimpact | Good article for #sustainablegrowth, #SDGs and how to understand the businesses and future investments. https://twitter.com/allinimpact/status/794979879477448704?? ",,,,
28,11/5/2016 13:20, Improving #drinkingwater for Indonesia's 250M people: http://bit.ly/SafeWater3? @LeonKaye @AsiaPulpPaper @UNESCO #SDGs #Asia ,,,,
27,11/5/2016 13:20, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
26,11/5/2016 13:26, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
25,11/5/2016 13:30, #UNFAO at #COP22: Key events over the next couple of weeks http://bit.ly/2f7Egz7? #SDGs #climateactionpic.twitter.com/QfY5BYqEEk ,,,,
24,11/5/2016 13:32, Great presentation on India's progress on #SDGs @UNDPasiapac @UNDPIndia1https://twitter.com/Vinita/status/794870873912000512?? ,,,,
23,11/5/2016 13:36, Respects!>#AGlobalRollOn!>PerspectivesOfRubberStamped,>#ParisAgreements,">#OngoingGlobalContributions!>#SDGs!"" """,,
22,11/5/2016 13:39, Green spaces like #urbanparks help improve quality of life and the economic health of a city. #SDGs http://bit.ly/2dFbo1y? ,,,,
21,11/5/2016 13:39, The Flash Very Fast (Cartoon Movie) https://youtu.be/MMtPxKGDuHE? #SCONCERT2016 #SDGs #SebasEnRid?culosMtv #SEBIgoback by #Dzennypha ,,,,
20,11/5/2016 13:48, From The Cherry Orchard to the Khimki Forest  #CarFreeNYC #CarFreeMegaCities #ActOnClimate #VisionZero #SDGs http://russianeconomicfreedom.org/2016/09/28/from-the-cherry-orchard-to-the-khimki-forest/??pic.twitter.com/zAY0oyPLv3 ,,,,
19,11/5/2016 14:02, Great presentation on India's progress on #SDGs @UNDPasiapac @UNDPIndia1 https://twitter.com/Vinita/status/794870873912000512?? by #HaoliangXu ,,,,
18,11/5/2016 14:11, We call on world leaders at #UNGA to help children outside of families by ensuring #AllChildrenCount in the #SDGs. #Hopeland ,,,,
17,11/5/2016 14:50, Submit your contribution! Call for papers: The Role of #DigitalHealth to Support the Achievement of the (#SDGs) http://bit.ly/2ejb9Nr? ,,,,
16,11/5/2016 15:04," Impressions @Aflatoun IM2016: New Global Strat., New Reg. Board Members, New Peace Curr., New Partners, etc. #SDGs #SDG4 #FinLit #Educationpic.twitter.com/QbFP3DF1hp ",,,,
15,11/5/2016 15:05," MT @GNReport: #Malnutrition is the new normal, but it doesn't have to be. #NutritionReport #SDGs http://ow.ly/tGHm305RL6x? ",,,,
14,11/5/2016 15:09, At @UNDP we believe partnering with #Youth is  to #SDGs implementation & success! Find out... http://ow.ly/XRM8Q? by #UN_Water ,,,,
13,11/5/2016 15:20, How can bacteria reduce food waste and contribute to the #SDGs. Hear the CEO of @Chr_Hansen http://thebusinessdebate.com/chr-hansen-food-security-looking-to-nature-for-answers-the-era-of-good-bacteria/?? via @thedebate_biz ,,,,
12,11/5/2016 15:32, #UNFAO at #COP22: Key events over the next couple of weeks http://buff.ly/2elH2in? #SDGs #climateaction via?... by #UN_Water ,,,,
11,11/5/2016 15:32, #SDGs plans for Tier III global indicators (with no agreed methodology yet on how target is measured) as of 4 Nov http://unstats.un.org/sdgs/files/meetings/iaeg-sdgs-meeting-04/Tier%20III%20Work%20Plans%20-04.11.2016.pdf?? ,,,,
10,11/5/2016 15:51, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
9,11/5/2016 16:00," #CIMMYT's new strategy seeks to turn our research into impact in line with the #CGIARGoals and @UN #SDGs, read http://bit.ly/CIMMYT2017-22?pic.twitter.com/D9Fo7HpT2V ",,,,
8,11/5/2016 16:13, super concerning. Are we headed towards an accountability crisis for the #SDGs? ,,,,
7,11/5/2016 16:19, You have to have a destiny. Salvation comes through the feet. http://buff.ly/2ejzWuN? @waysidepastor #GlobalGoals #SDGs} ,,,,
6,11/5/2016 16:23, Ending poverty #SDGs https://twitter.com/dailynation/status/795043016293527552?? ,,,,
5,11/5/2016 16:32, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all. ,,,,
4,11/5/2016 16:33, Congrats #Guterres from #GlobalCitizens on being named #nextsg. Lets make #SDGs a reality by 2030 and end extreme poverty once and for all ,,,,
3,11/5/2016 16:40," #Reading The one that matters: The Battle for Water"" http://buff.ly/2fFSoUn? #water #climatechange #FAO #SDGs http://buff.ly/2fFOPNW? @I? """,,,,
2,11/5/2016 16:45, Transforming our world: 2030 Agenda for Sustainable Development https://sustainabledevelopment.un.org/post2015/transformingourworld?? #GlobalSystem #SDGs #Sustainability #transformation ,,,,
1,11/5/2016 16:52, Good overview of the global Goals for sustainable Development #SDGs @FAOnewshttps://twitter.com/undp4youth/status/794977875099258880?? ,,,,
